sim_time, my_bot/azimuth_joint?0/velocity
422.925, 0.139271
422.926, 0.139271
422.927, 0.139271
422.928, 0.133128
422.929, 0.133128
422.93, 0.133128
422.931, 0.133128
422.932, 0.133128
422.933, 0.133128
422.934, 0.133128
422.935, 0.133128
422.936, 0.133128
422.937, 0.133128
422.938, 0.133128
422.939, 0.133128
422.94, 0.133128
422.941, 0.133128
422.942, 0.133128
422.943, 0.133128
422.944, 0.133128
422.945, 0.133128
422.946, 0.133128
422.947, 0.133128
422.948, 0.139084
422.949, 0.139084
422.95, 0.139084
422.951, 0.139084
422.952, 0.139084
422.953, 0.139084
422.954, 0.139084
422.955, 0.139084
422.956, 0.139084
422.957, 0.139084
422.958, 0.139084
422.959, 0.139084
422.96, 0.139084
422.961, 0.139084
422.962, 0.139084
422.963, 0.139084
422.964, 0.139084
422.965, 0.139084
422.966, 0.139084
422.967, 0.139084
422.968, 0.127646
422.969, 0.127646
422.97, 0.127646
422.971, 0.127646
422.972, 0.127646
422.973, 0.127646
422.974, 0.127646
422.975, 0.127646
422.976, 0.127646
422.977, 0.127646
422.978, 0.137748
422.979, 0.137748
422.98, 0.137748
422.981, 0.137748
422.982, 0.137748
422.983, 0.137748
422.984, 0.137748
422.985, 0.137748
422.986, 0.137748
422.987, 0.137748
422.988, 0.137748
422.989, 0.137748
422.99, 0.137748
422.991, 0.137748
422.992, 0.137748
422.993, 0.137748
422.994, 0.137748
422.995, 0.137748
422.996, 0.137748
422.997, 0.137748
422.998, 0.136237
422.999, 0.136237
423, 0.136237
423.001, 0.136237
423.002, 0.136237
423.003, 0.136237
423.004, 0.136237
423.005, 0.136237
423.006, 0.136237
423.007, 0.136237
423.008, 0.136237
423.009, 0.136237
423.01, 0.136237
423.011, 0.136237
423.012, 0.136237
423.013, 0.136237
423.014, 0.136237
423.015, 0.136237
423.016, 0.136237
423.017, 0.136237
423.018, 0.137452
423.019, 0.137452
423.02, 0.137452
423.021, 0.137452
423.022, 0.137452
423.023, 0.137452
423.024, 0.137452
423.025, 0.137452
423.026, 0.137452
423.027, 0.137452
423.028, 0.127466
423.029, 0.127466
423.03, 0.127466
423.031, 0.127466
423.032, 0.127466
423.033, 0.127466
423.034, 0.127466
423.035, 0.127466
423.036, 0.127466
423.037, 0.127466
423.038, 0.127466
423.039, 0.127466
423.04, 0.127466
423.041, 0.127466
423.042, 0.127466
423.043, 0.127466
423.044, 0.127466
423.045, 0.127466
423.046, 0.127466
423.047, 0.127466
423.048, 0.137711
423.049, 0.137711
423.05, 0.137711
423.051, 0.137711
423.052, 0.137711
423.053, 0.137711
423.054, 0.137711
423.055, 0.137711
423.056, 0.137711
423.057, 0.137711
423.058, 0.137711
423.059, 0.137711
423.06, 0.137711
423.061, 0.137711
423.062, 0.137711
423.063, 0.137711
423.064, 0.137711
423.065, 0.137711
423.066, 0.137711
423.067, 0.137711
423.068, 0.127711
423.069, 0.127711
423.07, 0.127711
423.071, 0.127711
423.072, 0.127711
423.073, 0.127711
423.074, 0.127711
423.075, 0.127711
423.076, 0.127711
423.077, 0.127711
423.078, 0.12803
423.079, 0.12803
423.08, 0.12803
423.081, 0.12803
423.082, 0.12803
423.083, 0.12803
423.084, 0.12803
423.085, 0.12803
423.086, 0.12803
423.087, 0.12803
423.088, 0.12803
423.089, 0.12803
423.09, 0.12803
423.091, 0.12803
423.092, 0.12803
423.093, 0.12803
423.094, 0.12803
423.095, 0.12803
423.096, 0.12803
423.097, 0.12803
423.098, 0.125595
423.099, 0.125595
423.1, 0.125595
423.101, 0.125595
423.102, 0.125595
423.103, 0.125595
423.104, 0.125595
423.105, 0.125595
423.106, 0.125595
423.107, 0.125595
423.108, 0.125595
423.109, 0.125595
423.11, 0.125595
423.111, 0.125595
423.112, 0.125595
423.113, 0.125595
423.114, 0.125595
423.115, 0.125595
423.116, 0.125595
423.117, 0.125595
423.118, 0.133972
423.119, 0.133972
423.12, 0.133972
423.121, 0.133972
423.122, 0.133972
423.123, 0.133972
423.124, 0.133972
423.125, 0.133972
423.126, 0.133972
423.127, 0.133972
423.128, 0.133972
423.129, 0.133972
423.13, 0.133972
423.131, 0.133972
423.132, 0.133972
423.133, 0.133972
423.134, 0.133972
423.135, 0.133972
423.136, 0.133972
423.137, 0.133972
423.138, 0.124237
423.139, 0.124237
423.14, 0.124237
423.141, 0.124237
423.142, 0.124237
423.143, 0.124237
423.144, 0.124237
423.145, 0.124237
423.146, 0.124237
423.147, 0.124237
423.148, 0.13052
423.149, 0.13052
423.15, 0.13052
423.151, 0.13052
423.152, 0.13052
423.153, 0.13052
423.154, 0.13052
423.155, 0.13052
423.156, 0.13052
423.157, 0.13052
423.158, 0.13052
423.159, 0.13052
423.16, 0.13052
423.161, 0.13052
423.162, 0.13052
423.163, 0.13052
423.164, 0.13052
423.165, 0.13052
423.166, 0.13052
423.167, 0.13052
423.168, 0.14063
423.169, 0.14063
423.17, 0.14063
423.171, 0.14063
423.172, 0.14063
423.173, 0.14063
423.174, 0.14063
423.175, 0.14063
423.176, 0.14063
423.177, 0.14063
423.178, 0.135145
423.179, 0.135145
423.18, 0.135145
423.181, 0.135145
423.182, 0.135145
423.183, 0.135145
423.184, 0.135145
423.185, 0.135145
423.186, 0.135145
423.187, 0.135145
423.188, 0.129175
423.189, 0.129175
423.19, 0.129175
423.191, 0.129175
423.192, 0.129175
423.193, 0.129175
423.194, 0.129175
423.195, 0.129175
423.196, 0.129175
423.197, 0.129175
423.198, 0.129175
423.199, 0.129175
423.2, 0.129175
423.201, 0.129175
423.202, 0.129175
423.203, 0.129175
423.204, 0.129175
423.205, 0.129175
423.206, 0.129175
423.207, 0.129175
423.208, 0.138296
423.209, 0.138296
423.21, 0.138296
423.211, 0.138296
423.212, 0.138296
423.213, 0.138296
423.214, 0.138296
423.215, 0.138296
423.216, 0.138296
423.217, 0.138296
423.218, 0.138296
423.219, 0.138296
423.22, 0.138296
423.221, 0.138296
423.222, 0.138296
423.223, 0.138296
423.224, 0.138296
423.225, 0.138296
423.226, 0.138296
423.227, 0.138296
423.228, 0.124201
423.229, 0.124201
423.23, 0.124201
423.231, 0.124201
423.232, 0.124201
423.233, 0.124201
423.234, 0.124201
423.235, 0.124201
423.236, 0.124201
423.237, 0.124201
423.238, 0.123532
423.239, 0.123532
423.24, 0.123532
423.241, 0.123532
423.242, 0.123532
423.243, 0.123532
423.244, 0.123532
423.245, 0.123532
423.246, 0.123532
423.247, 0.123532
423.248, 0.123532
423.249, 0.123532
423.25, 0.123532
423.251, 0.123532
423.252, 0.123532
423.253, 0.123532
423.254, 0.123532
423.255, 0.123532
423.256, 0.123532
423.257, 0.123532
423.258, 0.122539
423.259, 0.122539
423.26, 0.122539
423.261, 0.122539
423.262, 0.122539
423.263, 0.122539
423.264, 0.122539
423.265, 0.122539
423.266, 0.122539
423.267, 0.122539
423.268, 0.122539
423.269, 0.122539
423.27, 0.122539
423.271, 0.122539
423.272, 0.122539
423.273, 0.122539
423.274, 0.122539
423.275, 0.122539
423.276, 0.122539
423.277, 0.122539
423.278, 0.118169
423.279, 0.118169
423.28, 0.118169
423.281, 0.118169
423.282, 0.118169
423.283, 0.118169
423.284, 0.118169
423.285, 0.118169
423.286, 0.118169
423.287, 0.118169
423.288, 0.129155
423.289, 0.129155
423.29, 0.129155
423.291, 0.129155
423.292, 0.129155
423.293, 0.129155
423.294, 0.129155
423.295, 0.129155
423.296, 0.129155
423.297, 0.129155
423.298, 0.129155
423.299, 0.129155
423.3, 0.129155
423.301, 0.129155
423.302, 0.129155
423.303, 0.129155
423.304, 0.129155
423.305, 0.129155
423.306, 0.129155
423.307, 0.129155
423.308, 0.122966
423.309, 0.122966
423.31, 0.122966
423.311, 0.122966
423.312, 0.122966
423.313, 0.122966
423.314, 0.122966
423.315, 0.122966
423.316, 0.122966
423.317, 0.122966
423.318, 0.122966
423.319, 0.122966
423.32, 0.122966
423.321, 0.122966
423.322, 0.122966
423.323, 0.122966
423.324, 0.122966
423.325, 0.122966
423.326, 0.122966
423.327, 0.122966
423.328, 0.109731
423.329, 0.109731
423.33, 0.109731
423.331, 0.109731
423.332, 0.109731
423.333, 0.109731
423.334, 0.109731
423.335, 0.109731
423.336, 0.109731
423.337, 0.109731
423.338, 0.127105
423.339, 0.127105
423.34, 0.127105
423.341, 0.127105
423.342, 0.127105
423.343, 0.127105
423.344, 0.127105
423.345, 0.127105
423.346, 0.127105
423.347, 0.127105
423.348, 0.127105
423.349, 0.127105
423.35, 0.127105
423.351, 0.127105
423.352, 0.127105
423.353, 0.127105
423.354, 0.127105
423.355, 0.127105
423.356, 0.127105
423.357, 0.127105
423.358, 0.118411
423.359, 0.118411
423.36, 0.118411
423.361, 0.118411
423.362, 0.118411
423.363, 0.118411
423.364, 0.118411
423.365, 0.118411
423.366, 0.118411
423.367, 0.118411
423.368, 0.118411
423.369, 0.118411
423.37, 0.118411
423.371, 0.118411
423.372, 0.118411
423.373, 0.118411
423.374, 0.118411
423.375, 0.118411
423.376, 0.118411
423.377, 0.118411
423.378, 0.123901
423.379, 0.123901
423.38, 0.123901
423.381, 0.123901
423.382, 0.123901
423.383, 0.123901
423.384, 0.123901
423.385, 0.123901
423.386, 0.123901
423.387, 0.123901
423.388, 0.123901
423.389, 0.123901
423.39, 0.123901
423.391, 0.123901
423.392, 0.123901
423.393, 0.123901
423.394, 0.123901
423.395, 0.123901
423.396, 0.123901
423.397, 0.123901
423.398, 0.124702
423.399, 0.124702
423.4, 0.124702
423.401, 0.124702
423.402, 0.124702
423.403, 0.124702
423.404, 0.124702
423.405, 0.124702
423.406, 0.124702
423.407, 0.124702
423.408, 0.111811
423.409, 0.111811
423.41, 0.111811
423.411, 0.111811
423.412, 0.111811
423.413, 0.111811
423.414, 0.111811
423.415, 0.111811
423.416, 0.111811
423.417, 0.111811
423.418, 0.111811
423.419, 0.111811
423.42, 0.111811
423.421, 0.111811
423.422, 0.111811
423.423, 0.111811
423.424, 0.111811
423.425, 0.111811
423.426, 0.111811
423.427, 0.111811
423.428, 0.114166
423.429, 0.114166
423.43, 0.114166
423.431, 0.114166
423.432, 0.114166
423.433, 0.114166
423.434, 0.114166
423.435, 0.114166
423.436, 0.114166
423.437, 0.114166
423.438, 0.114166
423.439, 0.114166
423.44, 0.114166
423.441, 0.114166
423.442, 0.114166
423.443, 0.114166
423.444, 0.114166
423.445, 0.114166
423.446, 0.114166
423.447, 0.114166
423.448, 0.115139
423.449, 0.115139
423.45, 0.115139
423.451, 0.115139
423.452, 0.115139
423.453, 0.115139
423.454, 0.115139
423.455, 0.115139
423.456, 0.115139
423.457, 0.115139
423.458, 0.115139
423.459, 0.115139
423.46, 0.115139
423.461, 0.115139
423.462, 0.115139
423.463, 0.115139
423.464, 0.115139
423.465, 0.115139
423.466, 0.115139
423.467, 0.115139
423.468, 0.115139
423.469, 0.115139
423.47, 0.115139
423.471, 0.115139
423.472, 0.115139
423.473, 0.115139
423.474, 0.115139
423.475, 0.115139
423.476, 0.115139
423.477, 0.115139
423.478, 0.123368
423.479, 0.123368
423.48, 0.123368
423.481, 0.123368
423.482, 0.123368
423.483, 0.123368
423.484, 0.123368
423.485, 0.123368
423.486, 0.123368
423.487, 0.123368
423.488, 0.123368
423.489, 0.123368
423.49, 0.123368
423.491, 0.123368
423.492, 0.123368
423.493, 0.123368
423.494, 0.123368
423.495, 0.123368
423.496, 0.123368
423.497, 0.123368
423.498, 0.110989
423.499, 0.110989
423.5, 0.110989
423.501, 0.110989
423.502, 0.110989
423.503, 0.110989
423.504, 0.110989
423.505, 0.110989
423.506, 0.110989
423.507, 0.110989
423.508, 0.111945
423.509, 0.111945
423.51, 0.111945
423.511, 0.111945
423.512, 0.111945
423.513, 0.111945
423.514, 0.111945
423.515, 0.111945
423.516, 0.111945
423.517, 0.111945
423.518, 0.118494
423.519, 0.118494
423.52, 0.118494
423.521, 0.118494
423.522, 0.118494
423.523, 0.118494
423.524, 0.118494
423.525, 0.118494
423.526, 0.118494
423.527, 0.118494
423.528, 0.106351
423.529, 0.106351
423.53, 0.106351
423.531, 0.106351
423.532, 0.106351
423.533, 0.106351
423.534, 0.106351
423.535, 0.106351
423.536, 0.106351
423.537, 0.106351
423.538, 0.106351
423.539, 0.106351
423.54, 0.106351
423.541, 0.106351
423.542, 0.106351
423.543, 0.106351
423.544, 0.106351
423.545, 0.106351
423.546, 0.106351
423.547, 0.106351
423.548, 0.10767
423.549, 0.10767
423.55, 0.10767
423.551, 0.10767
423.552, 0.10767
423.553, 0.10767
423.554, 0.10767
423.555, 0.10767
423.556, 0.10767
423.557, 0.10767
423.558, 0.10767
423.559, 0.10767
423.56, 0.10767
423.561, 0.10767
423.562, 0.10767
423.563, 0.10767
423.564, 0.10767
423.565, 0.10767
423.566, 0.10767
423.567, 0.10767
423.568, 0.10767
423.569, 0.10767
423.57, 0.10767
423.571, 0.10767
423.572, 0.10767
423.573, 0.10767
423.574, 0.10767
423.575, 0.10767
423.576, 0.10767
423.577, 0.10767
423.578, 0.109291
423.579, 0.109291
423.58, 0.109291
423.581, 0.109291
423.582, 0.109291
423.583, 0.109291
423.584, 0.109291
423.585, 0.109291
423.586, 0.109291
423.587, 0.109291
423.588, 0.109291
423.589, 0.109291
423.59, 0.109291
423.591, 0.109291
423.592, 0.109291
423.593, 0.109291
423.594, 0.109291
423.595, 0.109291
423.596, 0.109291
423.597, 0.109291
423.598, 0.113024
423.599, 0.113024
423.6, 0.113024
423.601, 0.113024
423.602, 0.113024
423.603, 0.113024
423.604, 0.113024
423.605, 0.113024
423.606, 0.113024
423.607, 0.113024
423.608, 0.113024
423.609, 0.113024
423.61, 0.113024
423.611, 0.113024
423.612, 0.113024
423.613, 0.113024
423.614, 0.113024
423.615, 0.113024
423.616, 0.113024
423.617, 0.113024
423.618, 0.114166
423.619, 0.114166
423.62, 0.114166
423.621, 0.114166
423.622, 0.114166
423.623, 0.114166
423.624, 0.114166
423.625, 0.114166
423.626, 0.114166
423.627, 0.114166
423.628, 0.114166
423.629, 0.114166
423.63, 0.114166
423.631, 0.114166
423.632, 0.114166
423.633, 0.114166
423.634, 0.114166
423.635, 0.114166
423.636, 0.114166
423.637, 0.114166
423.638, 0.113911
423.639, 0.113911
423.64, 0.113911
423.641, 0.113911
423.642, 0.113911
423.643, 0.113911
423.644, 0.113911
423.645, 0.113911
423.646, 0.113911
423.647, 0.113911
423.648, 0.108466
423.649, 0.108466
423.65, 0.108466
423.651, 0.108466
423.652, 0.108466
423.653, 0.108466
423.654, 0.108466
423.655, 0.108466
423.656, 0.108466
423.657, 0.108466
423.658, 0.108466
423.659, 0.108466
423.66, 0.108466
423.661, 0.108466
423.662, 0.108466
423.663, 0.108466
423.664, 0.108466
423.665, 0.108466
423.666, 0.108466
423.667, 0.108466
423.668, 0.118169
423.669, 0.118169
423.67, 0.118169
423.671, 0.118169
423.672, 0.118169
423.673, 0.118169
423.674, 0.118169
423.675, 0.118169
423.676, 0.118169
423.677, 0.118169
423.678, 0.118169
423.679, 0.118169
423.68, 0.118169
423.681, 0.118169
423.682, 0.118169
423.683, 0.118169
423.684, 0.118169
423.685, 0.118169
423.686, 0.118169
423.687, 0.118169
423.688, 0.109714
423.689, 0.109714
423.69, 0.109714
423.691, 0.109714
423.692, 0.109714
423.693, 0.109714
423.694, 0.109714
423.695, 0.109714
423.696, 0.109714
423.697, 0.109714
423.698, 0.105196
423.699, 0.105196
423.7, 0.105196
423.701, 0.105196
423.702, 0.105196
423.703, 0.105196
423.704, 0.105196
423.705, 0.105196
423.706, 0.105196
423.707, 0.105196
423.708, 0.105196
423.709, 0.105196
423.71, 0.105196
423.711, 0.105196
423.712, 0.105196
423.713, 0.105196
423.714, 0.105196
423.715, 0.105196
423.716, 0.105196
423.717, 0.105196
423.718, 0.122505
423.719, 0.122505
423.72, 0.122505
423.721, 0.122505
423.722, 0.122505
423.723, 0.122505
423.724, 0.122505
423.725, 0.122505
423.726, 0.122505
423.727, 0.122505
423.728, 0.122505
423.729, 0.122505
423.73, 0.122505
423.731, 0.122505
423.732, 0.122505
423.733, 0.122505
423.734, 0.122505
423.735, 0.122505
423.736, 0.122505
423.737, 0.122505
423.738, 0.122505
423.739, 0.122505
423.74, 0.122505
423.741, 0.122505
423.742, 0.122505
423.743, 0.122505
423.744, 0.122505
423.745, 0.122505
423.746, 0.122505
423.747, 0.122505
423.748, 0.122505
423.749, 0.122505
423.75, 0.122505
423.751, 0.122505
423.752, 0.122505
423.753, 0.122505
423.754, 0.122505
423.755, 0.122505
423.756, 0.122505
423.757, 0.122505
423.758, 0.120327
423.759, 0.120327
423.76, 0.120327
423.761, 0.120327
423.762, 0.120327
423.763, 0.120327
423.764, 0.120327
423.765, 0.120327
423.766, 0.120327
423.767, 0.120327
423.768, 0.101334
423.769, 0.101334
423.77, 0.101334
423.771, 0.101334
423.772, 0.101334
423.773, 0.101334
423.774, 0.101334
423.775, 0.101334
423.776, 0.101334
423.777, 0.101334
423.778, 0.101334
423.779, 0.101334
423.78, 0.101334
423.781, 0.101334
423.782, 0.101334
423.783, 0.101334
423.784, 0.101334
423.785, 0.101334
423.786, 0.101334
423.787, 0.101334
423.788, 0.118169
423.789, 0.118169
423.79, 0.118169
423.791, 0.118169
423.792, 0.118169
423.793, 0.118169
423.794, 0.118169
423.795, 0.118169
423.796, 0.118169
423.797, 0.118169
423.798, 0.118169
423.799, 0.118169
423.8, 0.118169
423.801, 0.118169
423.802, 0.118169
423.803, 0.118169
423.804, 0.118169
423.805, 0.118169
423.806, 0.118169
423.807, 0.118169
423.808, 0.100882
423.809, 0.100882
423.81, 0.100882
423.811, 0.100882
423.812, 0.100882
423.813, 0.100882
423.814, 0.100882
423.815, 0.100882
423.816, 0.100882
423.817, 0.100882
423.818, 0.0996845
423.819, 0.0996845
423.82, 0.0996845
423.821, 0.0996845
423.822, 0.0996845
423.823, 0.0996845
423.824, 0.0996845
423.825, 0.0996845
423.826, 0.0996845
423.827, 0.0996845
423.828, 0.0996845
423.829, 0.0996845
423.83, 0.0996845
423.831, 0.0996845
423.832, 0.0996845
423.833, 0.0996845
423.834, 0.0996845
423.835, 0.0996845
423.836, 0.0996845
423.837, 0.0996845
423.838, 0.0936696
423.839, 0.0936696
423.84, 0.0936696
423.841, 0.0936696
423.842, 0.0936696
423.843, 0.0936696
423.844, 0.0936696
423.845, 0.0936696
423.846, 0.0936696
423.847, 0.0936696
423.848, 0.0936696
423.849, 0.0936696
423.85, 0.0936696
423.851, 0.0936696
423.852, 0.0936696
423.853, 0.0936696
423.854, 0.0936696
423.855, 0.0936696
423.856, 0.0936696
423.857, 0.0936696
423.858, 0.102267
423.859, 0.102267
423.86, 0.102267
423.861, 0.102267
423.862, 0.102267
423.863, 0.102267
423.864, 0.102267
423.865, 0.102267
423.866, 0.102267
423.867, 0.102267
423.868, 0.102267
423.869, 0.102267
423.87, 0.102267
423.871, 0.102267
423.872, 0.102267
423.873, 0.102267
423.874, 0.102267
423.875, 0.102267
423.876, 0.102267
423.877, 0.102267
423.878, 0.096062
423.879, 0.096062
423.88, 0.096062
423.881, 0.096062
423.882, 0.096062
423.883, 0.096062
423.884, 0.096062
423.885, 0.096062
423.886, 0.096062
423.887, 0.096062
423.888, 0.0957166
423.889, 0.0957166
423.89, 0.0957166
423.891, 0.0957166
423.892, 0.0957166
423.893, 0.0957166
423.894, 0.0957166
423.895, 0.0957166
423.896, 0.0957166
423.897, 0.0957166
423.898, 0.0957166
423.899, 0.0957166
423.9, 0.0957166
423.901, 0.0957166
423.902, 0.0957166
423.903, 0.0957166
423.904, 0.0957166
423.905, 0.0957166
423.906, 0.0957166
423.907, 0.0957166
423.908, 0.102392
423.909, 0.102392
423.91, 0.102392
423.911, 0.102392
423.912, 0.102392
423.913, 0.102392
423.914, 0.102392
423.915, 0.102392
423.916, 0.102392
423.917, 0.102392
423.918, 0.102392
423.919, 0.102392
423.92, 0.102392
423.921, 0.102392
423.922, 0.102392
423.923, 0.102392
423.924, 0.102392
423.925, 0.102392
423.926, 0.102392
423.927, 0.102392
423.928, 0.0977192
423.929, 0.0977192
423.93, 0.0977192
423.931, 0.0977192
423.932, 0.0977192
423.933, 0.0977192
423.934, 0.0977192
423.935, 0.0977192
423.936, 0.0977192
423.937, 0.0977192
423.938, 0.0932496
423.939, 0.0932496
423.94, 0.0932496
423.941, 0.0932496
423.942, 0.0932496
423.943, 0.0932496
423.944, 0.0932496
423.945, 0.0932496
423.946, 0.0932496
423.947, 0.0932496
423.948, 0.0932496
423.949, 0.0932496
423.95, 0.0932496
423.951, 0.0932496
423.952, 0.0932496
423.953, 0.0932496
423.954, 0.0932496
423.955, 0.0932496
423.956, 0.0932496
423.957, 0.0932496
423.958, 0.102919
423.959, 0.102919
423.96, 0.102919
423.961, 0.102919
423.962, 0.102919
423.963, 0.102919
423.964, 0.102919
423.965, 0.102919
423.966, 0.102919
423.967, 0.102919
423.968, 0.102919
423.969, 0.102919
423.97, 0.102919
423.971, 0.102919
423.972, 0.102919
423.973, 0.102919
423.974, 0.102919
423.975, 0.102919
423.976, 0.102919
423.977, 0.102919
423.978, 0.109731
423.979, 0.109731
423.98, 0.109731
423.981, 0.109731
423.982, 0.109731
423.983, 0.109731
423.984, 0.109731
423.985, 0.109731
423.986, 0.109731
423.987, 0.109731
423.988, 0.103169
423.989, 0.103169
423.99, 0.103169
423.991, 0.103169
423.992, 0.103169
423.993, 0.103169
423.994, 0.103169
423.995, 0.103169
423.996, 0.103169
423.997, 0.103169
423.998, 0.103169
423.999, 0.103169
424, 0.103169
424.001, 0.103169
424.002, 0.103169
424.003, 0.103169
424.004, 0.103169
424.005, 0.103169
424.006, 0.103169
424.007, 0.103169
424.008, 0.0937927
424.009, 0.0937927
424.01, 0.0937927
424.011, 0.0937927
424.012, 0.0937927
424.013, 0.0937927
424.014, 0.0937927
424.015, 0.0937927
424.016, 0.0937927
424.017, 0.0937927
424.018, 0.0937927
424.019, 0.0937927
424.02, 0.0937927
424.021, 0.0937927
424.022, 0.0937927
424.023, 0.0937927
424.024, 0.0937927
424.025, 0.0937927
424.026, 0.0937927
424.027, 0.0937927
424.028, 0.0995827
424.029, 0.0995827
424.03, 0.0995827
424.031, 0.0995827
424.032, 0.0995827
424.033, 0.0995827
424.034, 0.0995827
424.035, 0.0995827
424.036, 0.0995827
424.037, 0.0995827
424.038, 0.0995827
424.039, 0.0995827
424.04, 0.0995827
424.041, 0.0995827
424.042, 0.0995827
424.043, 0.0995827
424.044, 0.0995827
424.045, 0.0995827
424.046, 0.0995827
424.047, 0.0995827
424.048, 0.0918883
424.049, 0.0918883
424.05, 0.0918883
424.051, 0.0918883
424.052, 0.0918883
424.053, 0.0918883
424.054, 0.0918883
424.055, 0.0918883
424.056, 0.0918883
424.057, 0.0918883
424.058, 0.09766
424.059, 0.09766
424.06, 0.09766
424.061, 0.09766
424.062, 0.09766
424.063, 0.09766
424.064, 0.09766
424.065, 0.09766
424.066, 0.09766
424.067, 0.09766
424.068, 0.09766
424.069, 0.09766
424.07, 0.09766
424.071, 0.09766
424.072, 0.09766
424.073, 0.09766
424.074, 0.09766
424.075, 0.09766
424.076, 0.09766
424.077, 0.09766
424.078, 0.099384
424.079, 0.099384
424.08, 0.099384
424.081, 0.099384
424.082, 0.099384
424.083, 0.099384
424.084, 0.099384
424.085, 0.099384
424.086, 0.099384
424.087, 0.099384
424.088, 0.099384
424.089, 0.099384
424.09, 0.099384
424.091, 0.099384
424.092, 0.099384
424.093, 0.099384
424.094, 0.099384
424.095, 0.099384
424.096, 0.099384
424.097, 0.099384
424.098, 0.098273
424.099, 0.098273
424.1, 0.098273
424.101, 0.098273
424.102, 0.098273
424.103, 0.098273
424.104, 0.098273
424.105, 0.098273
424.106, 0.098273
424.107, 0.098273
424.108, 0.0943795
424.109, 0.0943795
424.11, 0.0943795
424.111, 0.0943795
424.112, 0.0943795
424.113, 0.0943795
424.114, 0.0943795
424.115, 0.0943795
424.116, 0.0943795
424.117, 0.0943795
424.118, 0.0932591
424.119, 0.0932591
424.12, 0.0932591
424.121, 0.0932591
424.122, 0.0932591
424.123, 0.0932591
424.124, 0.0932591
424.125, 0.0932591
424.126, 0.0932591
424.127, 0.0932591
424.128, 0.0938507
424.129, 0.0938507
424.13, 0.0938507
424.131, 0.0938507
424.132, 0.0938507
424.133, 0.0938507
424.134, 0.0938507
424.135, 0.0938507
424.136, 0.0938507
424.137, 0.0938507
424.138, 0.0938507
424.139, 0.0938507
424.14, 0.0938507
424.141, 0.0938507
424.142, 0.0938507
424.143, 0.0938507
424.144, 0.0938507
424.145, 0.0938507
424.146, 0.0938507
424.147, 0.0938507
424.148, 0.0900035
424.149, 0.0900035
424.15, 0.0900035
424.151, 0.0900035
424.152, 0.0900035
424.153, 0.0900035
424.154, 0.0900035
424.155, 0.0900035
424.156, 0.0900035
424.157, 0.0900035
424.158, 0.0900035
424.159, 0.0900035
424.16, 0.0900035
424.161, 0.0900035
424.162, 0.0900035
424.163, 0.0900035
424.164, 0.0900035
424.165, 0.0900035
424.166, 0.0900035
424.167, 0.0900035
424.168, 0.103364
424.169, 0.103364
424.17, 0.103364
424.171, 0.103364
424.172, 0.103364
424.173, 0.103364
424.174, 0.103364
424.175, 0.103364
424.176, 0.103364
424.177, 0.103364
424.178, 0.0960098
424.179, 0.0960098
424.18, 0.0960098
424.181, 0.0960098
424.182, 0.0960098
424.183, 0.0960098
424.184, 0.0960098
424.185, 0.0960098
424.186, 0.0960098
424.187, 0.0960098
424.188, 0.0960098
424.189, 0.0960098
424.19, 0.0960098
424.191, 0.0960098
424.192, 0.0960098
424.193, 0.0960098
424.194, 0.0960098
424.195, 0.0960098
424.196, 0.0960098
424.197, 0.0960098
424.198, 0.103364
424.199, 0.103364
424.2, 0.103364
424.201, 0.103364
424.202, 0.103364
424.203, 0.103364
424.204, 0.103364
424.205, 0.103364
424.206, 0.103364
424.207, 0.103364
424.208, 0.103364
424.209, 0.103364
424.21, 0.103364
424.211, 0.103364
424.212, 0.103364
424.213, 0.103364
424.214, 0.103364
424.215, 0.103364
424.216, 0.103364
424.217, 0.103364
424.218, 0.0900035
424.219, 0.0900035
424.22, 0.0900035
424.221, 0.0900035
424.222, 0.0900035
424.223, 0.0900035
424.224, 0.0900035
424.225, 0.0900035
424.226, 0.0900035
424.227, 0.0900035
424.228, 0.102094
424.229, 0.102094
424.23, 0.102094
424.231, 0.102094
424.232, 0.102094
424.233, 0.102094
424.234, 0.102094
424.235, 0.102094
424.236, 0.102094
424.237, 0.102094
424.238, 0.092879
424.239, 0.092879
424.24, 0.092879
424.241, 0.092879
424.242, 0.092879
424.243, 0.092879
424.244, 0.092879
424.245, 0.092879
424.246, 0.092879
424.247, 0.092879
424.248, 0.0954823
424.249, 0.0954823
424.25, 0.0954823
424.251, 0.0954823
424.252, 0.0954823
424.253, 0.0954823
424.254, 0.0954823
424.255, 0.0954823
424.256, 0.0954823
424.257, 0.0954823
424.258, 0.0954823
424.259, 0.0954823
424.26, 0.0954823
424.261, 0.0954823
424.262, 0.0954823
424.263, 0.0954823
424.264, 0.0954823
424.265, 0.0954823
424.266, 0.0954823
424.267, 0.0954823
424.268, 0.0946933
424.269, 0.0946933
424.27, 0.0946933
424.271, 0.0946933
424.272, 0.0946933
424.273, 0.0946933
424.274, 0.0946933
424.275, 0.0946933
424.276, 0.0946933
424.277, 0.0946933
424.278, 0.0946933
424.279, 0.0946933
424.28, 0.0946933
424.281, 0.0946933
424.282, 0.0946933
424.283, 0.0946933
424.284, 0.0946933
424.285, 0.0946933
424.286, 0.0946933
424.287, 0.0946933
424.288, 0.101119
424.289, 0.101119
424.29, 0.101119
424.291, 0.101119
424.292, 0.101119
424.293, 0.101119
424.294, 0.101119
424.295, 0.101119
