sim_time, animated_rocket?world_pose/position/x
207.829, 18.2526
207.83, 18.2526
207.831, 18.2526
207.832, 18.2526
207.833, 18.2526
207.834, 18.2526
207.835, 18.2526
207.836, 18.2526
207.837, 18.2526
207.838, 18.2526
207.839, 18.2526
207.84, 18.2526
207.841, 18.2526
207.842, 18.4768
207.843, 18.4768
207.844, 18.4768
207.845, 18.4768
207.846, 18.4768
207.847, 18.4768
207.848, 18.4768
207.849, 18.4768
207.85, 18.4768
207.851, 18.4768
207.852, 18.4768
207.853, 18.4768
207.854, 18.4768
207.855, 18.4768
207.856, 18.4768
207.857, 18.4768
207.858, 18.4768
207.859, 18.4768
207.86, 18.4768
207.861, 18.4768
207.862, 18.4768
207.863, 18.4768
207.864, 18.4768
207.865, 18.4768
207.866, 18.4768
207.867, 18.4768
207.868, 18.4768
207.869, 18.4768
207.87, 18.4768
207.871, 18.4768
207.872, 18.4768
207.873, 18.4768
207.874, 18.4768
207.875, 18.4768
207.876, 18.7069
207.877, 18.7069
207.878, 18.7069
207.879, 18.7069
207.88, 18.7069
207.881, 18.7069
207.882, 18.7069
207.883, 18.7069
207.884, 18.7069
207.885, 18.7069
207.886, 18.7069
207.887, 18.7069
207.888, 18.7069
207.889, 18.7069
207.89, 18.7069
207.891, 18.7069
207.892, 18.7069
207.893, 18.7069
207.894, 18.7069
207.895, 18.7069
207.896, 18.7069
207.897, 18.7069
207.898, 18.7069
207.899, 18.7069
207.9, 18.7069
207.901, 18.7069
207.902, 18.7069
207.903, 18.7069
207.904, 18.7069
207.905, 18.7069
207.906, 18.7069
207.907, 18.7069
207.908, 18.7069
207.909, 18.7069
207.91, 18.9238
207.911, 18.9238
207.912, 18.9238
207.913, 18.9238
207.914, 18.9238
207.915, 18.9238
207.916, 18.9238
207.917, 18.9238
207.918, 18.9238
207.919, 18.9238
207.92, 18.9238
207.921, 18.9238
207.922, 18.9238
207.923, 18.9238
207.924, 18.9238
207.925, 18.9238
207.926, 18.9238
207.927, 18.9238
207.928, 18.9238
207.929, 18.9238
207.93, 18.9238
207.931, 18.9238
207.932, 18.9238
207.933, 18.9238
207.934, 18.9238
207.935, 18.9238
207.936, 18.9238
207.937, 18.9238
207.938, 18.9238
207.939, 18.9238
207.94, 18.9238
207.941, 18.9238
207.942, 18.9238
207.943, 18.9238
207.944, 19.137
207.945, 19.137
207.946, 19.137
207.947, 19.137
207.948, 19.137
207.949, 19.137
207.95, 19.137
207.951, 19.137
207.952, 19.137
207.953, 19.137
207.954, 19.137
207.955, 19.137
207.956, 19.137
207.957, 19.137
207.958, 19.137
207.959, 19.137
207.96, 19.137
207.961, 19.137
207.962, 19.137
207.963, 19.137
207.964, 19.137
207.965, 19.137
207.966, 19.137
207.967, 19.137
207.968, 19.137
207.969, 19.137
207.97, 19.137
207.971, 19.137
207.972, 19.137
207.973, 19.137
207.974, 19.137
207.975, 19.137
207.976, 19.137
207.977, 19.137
207.978, 19.361
207.979, 19.361
207.98, 19.361
207.981, 19.361
207.982, 19.361
207.983, 19.361
207.984, 19.361
207.985, 19.361
207.986, 19.361
207.987, 19.361
207.988, 19.361
207.989, 19.361
207.99, 19.361
207.991, 19.361
207.992, 19.361
207.993, 19.361
207.994, 19.361
207.995, 19.361
207.996, 19.361
207.997, 19.361
207.998, 19.361
207.999, 19.361
208, 19.361
208.001, 19.361
208.002, 19.361
208.003, 19.361
208.004, 19.361
208.005, 19.361
208.006, 19.361
208.007, 19.361
208.008, 19.361
208.009, 19.361
208.01, 19.361
208.011, 19.361
208.012, 19.5754
208.013, 19.5754
208.014, 19.5754
208.015, 19.5754
208.016, 19.5754
208.017, 19.5754
208.018, 19.5754
208.019, 19.5754
208.02, 19.5754
208.021, 19.5754
208.022, 19.5754
208.023, 19.5754
208.024, 19.5754
208.025, 19.5754
208.026, 19.5754
208.027, 19.5754
208.028, 19.5754
208.029, 19.5754
208.03, 19.5754
208.031, 19.5754
208.032, 19.5754
208.033, 19.5754
208.034, 19.5754
208.035, 19.5754
208.036, 19.5754
208.037, 19.5754
208.038, 19.5754
208.039, 19.5754
208.04, 19.5754
208.041, 19.5754
208.042, 19.5754
208.043, 19.5754
208.044, 19.5754
208.045, 19.5754
208.046, 19.7925
208.047, 19.7925
208.048, 19.7925
208.049, 19.7925
208.05, 19.7925
208.051, 19.7925
208.052, 19.7925
208.053, 19.7925
208.054, 19.7925
208.055, 19.7925
208.056, 19.7925
208.057, 19.7925
208.058, 19.7925
208.059, 19.7925
208.06, 19.7925
208.061, 19.7925
208.062, 19.7925
208.063, 19.7925
208.064, 19.7925
208.065, 19.7925
208.066, 19.7925
208.067, 19.7925
208.068, 19.7925
208.069, 19.7925
208.07, 19.7925
208.071, 19.7925
208.072, 19.7925
208.073, 19.7925
208.074, 19.7925
208.075, 19.7925
208.076, 19.7925
208.077, 19.7925
208.078, 19.7925
208.079, 19.7925
208.08, 20.0065
208.081, 20.0065
208.082, 20.0065
208.083, 20.0065
208.084, 20.0065
208.085, 20.0065
208.086, 20.0065
208.087, 20.0065
208.088, 20.0065
208.089, 20.0065
208.09, 20.0065
208.091, 20.0065
208.092, 20.0065
208.093, 20.0065
208.094, 20.0065
208.095, 20.0065
208.096, 20.0065
208.097, 20.0065
208.098, 20.0065
208.099, 20.0065
208.1, 20.0065
208.101, 20.0065
208.102, 20.0065
208.103, 20.0065
208.104, 20.0065
208.105, 20.0065
208.106, 20.0065
208.107, 20.0065
208.108, 20.0065
208.109, 20.0065
208.11, 20.0065
208.111, 20.0065
208.112, 20.0065
208.113, 20.0065
208.114, 20.2156
208.115, 20.2156
208.116, 20.2156
208.117, 20.2156
208.118, 20.2156
208.119, 20.2156
208.12, 20.2156
208.121, 20.2156
208.122, 20.2156
208.123, 20.2156
208.124, 20.2156
208.125, 20.2156
208.126, 20.2156
208.127, 20.2156
208.128, 20.2156
208.129, 20.2156
208.13, 20.2156
208.131, 20.2156
208.132, 20.2156
208.133, 20.2156
208.134, 20.2156
208.135, 20.2156
208.136, 20.2156
208.137, 20.2156
208.138, 20.2156
208.139, 20.2156
208.14, 20.2156
208.141, 20.2156
208.142, 20.2156
208.143, 20.2156
208.144, 20.2156
208.145, 20.2156
208.146, 20.2156
208.147, 20.2156
208.148, 20.4223
208.149, 20.4223
208.15, 20.4223
208.151, 20.4223
208.152, 20.4223
208.153, 20.4223
208.154, 20.4223
208.155, 20.4223
208.156, 20.4223
208.157, 20.4223
208.158, 20.4223
208.159, 20.4223
208.16, 20.4223
208.161, 20.4223
208.162, 20.4223
208.163, 20.4223
208.164, 20.4223
208.165, 20.4223
208.166, 20.4223
208.167, 20.4223
208.168, 20.4223
208.169, 20.4223
208.17, 20.4223
208.171, 20.4223
208.172, 20.4223
208.173, 20.4223
208.174, 20.4223
208.175, 20.4223
208.176, 20.4223
208.177, 20.4223
208.178, 20.4223
208.179, 20.4223
208.18, 20.4223
208.181, 20.4223
208.182, 20.627
208.183, 20.627
208.184, 20.627
208.185, 20.627
208.186, 20.627
208.187, 20.627
208.188, 20.627
208.189, 20.627
208.19, 20.627
208.191, 20.627
208.192, 20.627
208.193, 20.627
208.194, 20.627
208.195, 20.627
208.196, 20.627
208.197, 20.627
208.198, 20.627
208.199, 20.627
208.2, 20.627
208.201, 20.627
208.202, 20.627
208.203, 20.627
208.204, 20.627
208.205, 20.627
208.206, 20.627
208.207, 20.627
208.208, 20.627
208.209, 20.627
208.21, 20.627
208.211, 20.627
208.212, 20.627
208.213, 20.627
208.214, 20.627
208.215, 20.627
208.216, 20.8305
208.217, 20.8305
208.218, 20.8305
208.219, 20.8305
208.22, 20.8305
208.221, 20.8305
208.222, 20.8305
208.223, 20.8305
208.224, 20.8305
208.225, 20.8305
208.226, 20.8305
208.227, 20.8305
208.228, 20.8305
208.229, 20.8305
208.23, 20.8305
208.231, 20.8305
208.232, 20.8305
208.233, 20.8305
208.234, 20.8305
208.235, 20.8305
208.236, 20.8305
208.237, 20.8305
208.238, 20.8305
208.239, 20.8305
208.24, 20.8305
208.241, 20.8305
208.242, 20.8305
208.243, 20.8305
208.244, 20.8305
208.245, 20.8305
208.246, 20.8305
208.247, 20.8305
208.248, 20.8305
208.249, 20.8305
208.25, 21.0334
208.251, 21.0334
208.252, 21.0334
208.253, 21.0334
208.254, 21.0334
208.255, 21.0334
208.256, 21.0334
208.257, 21.0334
208.258, 21.0334
208.259, 21.0334
208.26, 21.0334
208.261, 21.0334
208.262, 21.0334
208.263, 21.0334
208.264, 21.0334
208.265, 21.0334
208.266, 21.0334
208.267, 21.0334
208.268, 21.0334
208.269, 21.0334
208.27, 21.0334
208.271, 21.0334
208.272, 21.0334
208.273, 21.0334
208.274, 21.0334
208.275, 21.0334
208.276, 21.0334
208.277, 21.0334
208.278, 21.0334
208.279, 21.0334
208.28, 21.0334
208.281, 21.0334
208.282, 21.0334
208.283, 21.0334
208.284, 21.2324
208.285, 21.2324
208.286, 21.2324
208.287, 21.2324
208.288, 21.2324
208.289, 21.2324
208.29, 21.2324
208.291, 21.2324
208.292, 21.2324
208.293, 21.2324
208.294, 21.2324
208.295, 21.2324
208.296, 21.2324
208.297, 21.2324
208.298, 21.2324
208.299, 21.2324
208.3, 21.2324
208.301, 21.2324
208.302, 21.2324
208.303, 21.2324
208.304, 21.2324
208.305, 21.2324
208.306, 21.2324
208.307, 21.2324
208.308, 21.2324
208.309, 21.2324
208.31, 21.2324
208.311, 21.2324
208.312, 21.2324
208.313, 21.2324
208.314, 21.2324
208.315, 21.2324
208.316, 21.2324
208.317, 21.2324
208.318, 21.4258
208.319, 21.4258
208.32, 21.4258
208.321, 21.4258
208.322, 21.4258
208.323, 21.4258
208.324, 21.4258
208.325, 21.4258
208.326, 21.4258
208.327, 21.4258
208.328, 21.4258
208.329, 21.4258
208.33, 21.4258
208.331, 21.4258
208.332, 21.4258
208.333, 21.4258
208.334, 21.4258
208.335, 21.4258
208.336, 21.4258
208.337, 21.4258
208.338, 21.4258
208.339, 21.4258
208.34, 21.4258
208.341, 21.4258
208.342, 21.4258
208.343, 21.4258
208.344, 21.4258
208.345, 21.4258
208.346, 21.4258
208.347, 21.4258
208.348, 21.4258
208.349, 21.4258
208.35, 21.4258
208.351, 21.4258
208.352, 21.6222
208.353, 21.6222
208.354, 21.6222
208.355, 21.6222
208.356, 21.6222
208.357, 21.6222
208.358, 21.6222
208.359, 21.6222
208.36, 21.6222
208.361, 21.6222
208.362, 21.6222
208.363, 21.6222
208.364, 21.6222
208.365, 21.6222
208.366, 21.6222
208.367, 21.6222
208.368, 21.6222
208.369, 21.6222
208.37, 21.6222
208.371, 21.6222
208.372, 21.6222
208.373, 21.6222
208.374, 21.6222
208.375, 21.6222
208.376, 21.6222
208.377, 21.6222
208.378, 21.6222
208.379, 21.6222
208.38, 21.6222
208.381, 21.6222
208.382, 21.6222
208.383, 21.6222
208.384, 21.6222
208.385, 21.6222
208.386, 21.8186
208.387, 21.8186
208.388, 21.8186
208.389, 21.8186
208.39, 21.8186
208.391, 21.8186
208.392, 21.8186
208.393, 21.8186
208.394, 21.8186
208.395, 21.8186
208.396, 21.8186
208.397, 21.8186
208.398, 21.8186
208.399, 21.8186
208.4, 21.8186
208.401, 21.8186
208.402, 21.8186
208.403, 21.8186
208.404, 21.8186
208.405, 21.8186
208.406, 21.8186
208.407, 21.8186
208.408, 21.8186
208.409, 21.8186
208.41, 21.8186
208.411, 21.8186
208.412, 21.8186
208.413, 21.8186
208.414, 21.8186
208.415, 21.8186
208.416, 21.8186
208.417, 21.8186
208.418, 21.8186
208.419, 21.8186
208.42, 22.0114
208.421, 22.0114
208.422, 22.0114
208.423, 22.0114
208.424, 22.0114
208.425, 22.0114
208.426, 22.0114
208.427, 22.0114
208.428, 22.0114
208.429, 22.0114
208.43, 22.0114
208.431, 22.0114
208.432, 22.0114
208.433, 22.0114
208.434, 22.0114
208.435, 22.0114
208.436, 22.0114
208.437, 22.0114
208.438, 22.0114
208.439, 22.0114
208.44, 22.0114
208.441, 22.0114
208.442, 22.0114
208.443, 22.0114
208.444, 22.0114
208.445, 22.0114
208.446, 22.0114
208.447, 22.0114
208.448, 22.0114
208.449, 22.0114
208.45, 22.0114
208.451, 22.0114
208.452, 22.0114
208.453, 22.0114
208.454, 22.2036
208.455, 22.2036
208.456, 22.2036
208.457, 22.2036
208.458, 22.2036
208.459, 22.2036
208.46, 22.2036
208.461, 22.2036
208.462, 22.2036
208.463, 22.2036
208.464, 22.2036
208.465, 22.2036
208.466, 22.2036
208.467, 22.2036
208.468, 22.2036
208.469, 22.2036
208.47, 22.2036
208.471, 22.2036
208.472, 22.2036
208.473, 22.2036
208.474, 22.2036
208.475, 22.2036
208.476, 22.2036
208.477, 22.2036
208.478, 22.2036
208.479, 22.2036
208.48, 22.2036
208.481, 22.2036
208.482, 22.2036
208.483, 22.2036
208.484, 22.2036
208.485, 22.2036
208.486, 22.2036
208.487, 22.2036
208.488, 22.3942
208.489, 22.3942
208.49, 22.3942
208.491, 22.3942
208.492, 22.3942
208.493, 22.3942
208.494, 22.3942
208.495, 22.3942
208.496, 22.3942
208.497, 22.3942
208.498, 22.3942
208.499, 22.3942
208.5, 22.3942
208.501, 22.3942
208.502, 22.3942
208.503, 22.3942
208.504, 22.3942
208.505, 22.3942
208.506, 22.3942
208.507, 22.3942
208.508, 22.3942
208.509, 22.3942
208.51, 22.3942
208.511, 22.3942
208.512, 22.3942
208.513, 22.3942
208.514, 22.3942
208.515, 22.3942
208.516, 22.3942
208.517, 22.3942
208.518, 22.3942
208.519, 22.3942
208.52, 22.3942
208.521, 22.3942
208.522, 22.583
208.523, 22.583
208.524, 22.583
208.525, 22.583
208.526, 22.583
208.527, 22.583
208.528, 22.583
208.529, 22.583
208.53, 22.583
208.531, 22.583
208.532, 22.583
208.533, 22.583
208.534, 22.583
208.535, 22.583
208.536, 22.583
208.537, 22.583
208.538, 22.583
208.539, 22.583
208.54, 22.583
208.541, 22.583
208.542, 22.583
208.543, 22.583
208.544, 22.583
208.545, 22.583
208.546, 22.583
208.547, 22.583
208.548, 22.583
208.549, 22.583
208.55, 22.583
208.551, 22.583
208.552, 22.583
208.553, 22.583
208.554, 22.583
208.555, 22.583
208.556, 22.7697
208.557, 22.7697
208.558, 22.7697
208.559, 22.7697
208.56, 22.7697
208.561, 22.7697
208.562, 22.7697
208.563, 22.7697
208.564, 22.7697
208.565, 22.7697
208.566, 22.7697
208.567, 22.7697
208.568, 22.7697
208.569, 22.7697
208.57, 22.7697
208.571, 22.7697
208.572, 22.7697
208.573, 22.7697
208.574, 22.7697
208.575, 22.7697
208.576, 22.7697
208.577, 22.7697
208.578, 22.7697
208.579, 22.7697
208.58, 22.7697
208.581, 22.7697
208.582, 22.7697
208.583, 22.7697
208.584, 22.7697
208.585, 22.7697
208.586, 22.7697
208.587, 22.7697
208.588, 22.7697
208.589, 22.7697
208.59, 22.955
208.591, 22.955
208.592, 22.955
208.593, 22.955
208.594, 22.955
208.595, 22.955
208.596, 22.955
208.597, 22.955
208.598, 22.955
208.599, 22.955
208.6, 22.955
208.601, 22.955
208.602, 22.955
208.603, 22.955
208.604, 22.955
208.605, 22.955
208.606, 22.955
208.607, 22.955
208.608, 22.955
208.609, 22.955
208.61, 22.955
208.611, 22.955
208.612, 22.955
208.613, 22.955
208.614, 22.955
208.615, 22.955
208.616, 22.955
208.617, 22.955
208.618, 22.955
208.619, 22.955
208.62, 22.955
208.621, 22.955
208.622, 22.955
208.623, 22.955
208.624, 23.139
208.625, 23.139
208.626, 23.139
208.627, 23.139
208.628, 23.139
208.629, 23.139
208.63, 23.139
208.631, 23.139
208.632, 23.139
208.633, 23.139
208.634, 23.139
208.635, 23.139
208.636, 23.139
208.637, 23.139
208.638, 23.139
208.639, 23.139
208.64, 23.139
208.641, 23.139
208.642, 23.139
208.643, 23.139
208.644, 23.139
208.645, 23.139
208.646, 23.139
208.647, 23.139
208.648, 23.139
208.649, 23.139
208.65, 23.139
208.651, 23.139
208.652, 23.139
208.653, 23.139
208.654, 23.139
208.655, 23.139
208.656, 23.139
208.657, 23.139
208.658, 23.3222
208.659, 23.3222
208.66, 23.3222
208.661, 23.3222
208.662, 23.3222
208.663, 23.3222
208.664, 23.3222
208.665, 23.3222
208.666, 23.3222
208.667, 23.3222
208.668, 23.3222
208.669, 23.3222
208.67, 23.3222
208.671, 23.3222
208.672, 23.3222
208.673, 23.3222
208.674, 23.3222
208.675, 23.3222
208.676, 23.3222
208.677, 23.3222
208.678, 23.3222
208.679, 23.3222
208.68, 23.3222
208.681, 23.3222
208.682, 23.3222
208.683, 23.3222
208.684, 23.3222
208.685, 23.3222
208.686, 23.3222
208.687, 23.3222
208.688, 23.3222
208.689, 23.3222
208.69, 23.3222
208.691, 23.3222
208.692, 23.5041
208.693, 23.5041
208.694, 23.5041
208.695, 23.5041
208.696, 23.5041
208.697, 23.5041
208.698, 23.5041
208.699, 23.5041
208.7, 23.5041
208.701, 23.5041
208.702, 23.5041
208.703, 23.5041
208.704, 23.5041
208.705, 23.5041
208.706, 23.5041
208.707, 23.5041
208.708, 23.5041
208.709, 23.5041
208.71, 23.5041
208.711, 23.5041
208.712, 23.5041
208.713, 23.5041
208.714, 23.5041
208.715, 23.5041
208.716, 23.5041
208.717, 23.5041
208.718, 23.5041
208.719, 23.5041
208.72, 23.5041
208.721, 23.5041
208.722, 23.5041
208.723, 23.5041
208.724, 23.5041
208.725, 23.5041
208.726, 23.6846
208.727, 23.6846
208.728, 23.6846
208.729, 23.6846
208.73, 23.6846
208.731, 23.6846
208.732, 23.6846
208.733, 23.6846
208.734, 23.6846
208.735, 23.6846
208.736, 23.6846
208.737, 23.6846
208.738, 23.6846
208.739, 23.6846
208.74, 23.6846
208.741, 23.6846
208.742, 23.6846
208.743, 23.6846
208.744, 23.6846
208.745, 23.6846
208.746, 23.6846
208.747, 23.6846
208.748, 23.6846
208.749, 23.6846
208.75, 23.6846
208.751, 23.6846
208.752, 23.6846
208.753, 23.6846
208.754, 23.6846
208.755, 23.6846
208.756, 23.6846
208.757, 23.6846
208.758, 23.6846
208.759, 23.6846
208.76, 23.8636
208.761, 23.8636
208.762, 23.8636
208.763, 23.8636
208.764, 23.8636
208.765, 23.8636
208.766, 23.8636
208.767, 23.8636
208.768, 23.8636
208.769, 23.8636
208.77, 23.8636
208.771, 23.8636
208.772, 23.8636
208.773, 23.8636
208.774, 23.8636
208.775, 23.8636
208.776, 23.8636
208.777, 23.8636
208.778, 23.8636
208.779, 23.8636
208.78, 23.8636
208.781, 23.8636
208.782, 23.8636
208.783, 23.8636
208.784, 23.8636
208.785, 23.8636
208.786, 23.8636
208.787, 23.8636
208.788, 23.8636
208.789, 23.8636
208.79, 23.8636
208.791, 23.8636
208.792, 23.8636
208.793, 23.8636
208.794, 24.0416
208.795, 24.0416
208.796, 24.0416
208.797, 24.0416
208.798, 24.0416
208.799, 24.0416
208.8, 24.0416
208.801, 24.0416
208.802, 24.0416
208.803, 24.0416
208.804, 24.0416
208.805, 24.0416
208.806, 24.0416
208.807, 24.0416
208.808, 24.0416
208.809, 24.0416
208.81, 24.0416
208.811, 24.0416
208.812, 24.0416
208.813, 24.0416
208.814, 24.0416
208.815, 24.0416
208.816, 24.0416
208.817, 24.0416
208.818, 24.0416
208.819, 24.0416
208.82, 24.0416
208.821, 24.0416
208.822, 24.0416
208.823, 24.0416
208.824, 24.0416
208.825, 24.0416
208.826, 24.0416
208.827, 24.0416
208.828, 24.2188
208.829, 24.2188
208.83, 24.2188
208.831, 24.2188
208.832, 24.2188
208.833, 24.2188
208.834, 24.2188
208.835, 24.2188
208.836, 24.2188
208.837, 24.2188
208.838, 24.2188
208.839, 24.2188
208.84, 24.2188
208.841, 24.2188
208.842, 24.2188
208.843, 24.2188
208.844, 24.2188
208.845, 24.2188
208.846, 24.2188
208.847, 24.2188
208.848, 24.2188
208.849, 24.2188
208.85, 24.2188
208.851, 24.2188
208.852, 24.2188
208.853, 24.2188
208.854, 24.2188
208.855, 24.2188
208.856, 24.2188
208.857, 24.2188
208.858, 24.2188
208.859, 24.2188
208.86, 24.2188
208.861, 24.2188
208.862, 24.3951
208.863, 24.3951
208.864, 24.3951
208.865, 24.3951
208.866, 24.3951
208.867, 24.3951
208.868, 24.3951
208.869, 24.3951
208.87, 24.3951
208.871, 24.3951
208.872, 24.3951
208.873, 24.3951
208.874, 24.3951
208.875, 24.3951
208.876, 24.3951
208.877, 24.3951
208.878, 24.3951
208.879, 24.3951
208.88, 24.3951
208.881, 24.3951
208.882, 24.3951
208.883, 24.3951
208.884, 24.3951
208.885, 24.3951
208.886, 24.3951
208.887, 24.3951
208.888, 24.3951
208.889, 24.3951
208.89, 24.3951
208.891, 24.3951
208.892, 24.3951
208.893, 24.3951
208.894, 24.3951
208.895, 24.3951
208.896, 24.5747
208.897, 24.5747
208.898, 24.5747
208.899, 24.5747
208.9, 24.5747
208.901, 24.5747
208.902, 24.5747
208.903, 24.5747
208.904, 24.5747
208.905, 24.5747
208.906, 24.5747
208.907, 24.5747
208.908, 24.5747
208.909, 24.5747
208.91, 24.5747
208.911, 24.5747
208.912, 24.5747
208.913, 24.5747
208.914, 24.5747
208.915, 24.5747
208.916, 24.5747
208.917, 24.5747
208.918, 24.5747
208.919, 24.5747
208.92, 24.5747
208.921, 24.5747
208.922, 24.5747
208.923, 24.5747
208.924, 24.5747
208.925, 24.5747
208.926, 24.5747
208.927, 24.5747
208.928, 24.5747
208.929, 24.5747
208.93, 24.7494
208.931, 24.7494
208.932, 24.7494
208.933, 24.7494
208.934, 24.7494
208.935, 24.7494
208.936, 24.7494
208.937, 24.7494
208.938, 24.7494
208.939, 24.7494
208.94, 24.7494
208.941, 24.7494
208.942, 24.7494
208.943, 24.7494
208.944, 24.7494
208.945, 24.7494
208.946, 24.7494
208.947, 24.7494
208.948, 24.7494
208.949, 24.7494
208.95, 24.7494
208.951, 24.7494
208.952, 24.7494
208.953, 24.7494
208.954, 24.7494
208.955, 24.7494
208.956, 24.7494
208.957, 24.7494
208.958, 24.7494
208.959, 24.7494
208.96, 24.7494
208.961, 24.7494
208.962, 24.7494
208.963, 24.7494
208.964, 24.9161
208.965, 24.9161
208.966, 24.9161
208.967, 24.9161
208.968, 24.9161
208.969, 24.9161
208.97, 24.9161
208.971, 24.9161
208.972, 24.9161
208.973, 24.9161
208.974, 24.9161
208.975, 24.9161
208.976, 24.9161
208.977, 24.9161
208.978, 24.9161
208.979, 24.9161
208.98, 24.9161
208.981, 24.9161
208.982, 24.9161
208.983, 24.9161
208.984, 24.9161
208.985, 24.9161
208.986, 24.9161
208.987, 24.9161
208.988, 24.9161
208.989, 24.9161
208.99, 24.9161
208.991, 24.9161
208.992, 24.9161
208.993, 24.9161
208.994, 24.9161
208.995, 24.9161
208.996, 24.9161
208.997, 24.9161
208.998, 25.0848
208.999, 25.0848
209, 25.0848
209.001, 25.0848
209.002, 25.0848
209.003, 25.0848
209.004, 25.0848
209.005, 25.0848
209.006, 25.0848
209.007, 25.0848
209.008, 25.0848
209.009, 25.0848
209.01, 25.0848
209.011, 25.0848
209.012, 25.0848
209.013, 25.0848
209.014, 25.0848
209.015, 25.0848
209.016, 25.0848
209.017, 25.0848
209.018, 25.0848
209.019, 25.0848
209.02, 25.0848
209.021, 25.0848
209.022, 25.0848
209.023, 25.0848
209.024, 25.0848
209.025, 25.0848
209.026, 25.0848
209.027, 25.0848
209.028, 25.0848
209.029, 25.0848
209.03, 25.0848
209.031, 25.0848
209.032, 25.2542
209.033, 25.2542
209.034, 25.2542
209.035, 25.2542
209.036, 25.2542
209.037, 25.2542
209.038, 25.2542
209.039, 25.2542
209.04, 25.2542
209.041, 25.2542
209.042, 25.2542
209.043, 25.2542
209.044, 25.2542
209.045, 25.2542
209.046, 25.2542
209.047, 25.2542
209.048, 25.2542
209.049, 25.2542
209.05, 25.2542
209.051, 25.2542
209.052, 25.2542
209.053, 25.2542
209.054, 25.2542
209.055, 25.2542
209.056, 25.2542
209.057, 25.2542
209.058, 25.2542
209.059, 25.2542
209.06, 25.2542
209.061, 25.2542
209.062, 25.2542
209.063, 25.2542
209.064, 25.2542
209.065, 25.2542
209.066, 25.4291
209.067, 25.4291
209.068, 25.4291
209.069, 25.4291
209.07, 25.4291
209.071, 25.4291
209.072, 25.4291
209.073, 25.4291
209.074, 25.4291
209.075, 25.4291
209.076, 25.4291
209.077, 25.4291
209.078, 25.4291
209.079, 25.4291
209.08, 25.4291
209.081, 25.4291
209.082, 25.4291
209.083, 25.4291
209.084, 25.4291
209.085, 25.4291
209.086, 25.4291
209.087, 25.4291
209.088, 25.4291
209.089, 25.4291
209.09, 25.4291
209.091, 25.4291
209.092, 25.4291
209.093, 25.4291
209.094, 25.4291
209.095, 25.4291
209.096, 25.4291
209.097, 25.4291
209.098, 25.4291
209.099, 25.4291
209.1, 25.5981
209.101, 25.5981
209.102, 25.5981
209.103, 25.5981
209.104, 25.5981
209.105, 25.5981
209.106, 25.5981
209.107, 25.5981
209.108, 25.5981
209.109, 25.5981
209.11, 25.5981
209.111, 25.5981
209.112, 25.5981
209.113, 25.5981
209.114, 25.5981
209.115, 25.5981
209.116, 25.5981
209.117, 25.5981
209.118, 25.5981
209.119, 25.5981
209.12, 25.5981
209.121, 25.5981
209.122, 25.5981
209.123, 25.5981
209.124, 25.5981
209.125, 25.5981
209.126, 25.5981
209.127, 25.5981
209.128, 25.5981
209.129, 25.5981
209.13, 25.5981
209.131, 25.5981
209.132, 25.5981
209.133, 25.5981
209.134, 25.7581
209.135, 25.7581
209.136, 25.7581
209.137, 25.7581
209.138, 25.7581
209.139, 25.7581
209.14, 25.7581
209.141, 25.7581
209.142, 25.7581
209.143, 25.7581
209.144, 25.7581
209.145, 25.7581
209.146, 25.7581
209.147, 25.7581
209.148, 25.7581
209.149, 25.7581
209.15, 25.7581
209.151, 25.7581
209.152, 25.7581
209.153, 25.7581
209.154, 25.7581
209.155, 25.7581
209.156, 25.7581
209.157, 25.7581
209.158, 25.7581
209.159, 25.7581
209.16, 25.7581
209.161, 25.7581
209.162, 25.7581
209.163, 25.7581
209.164, 25.7581
209.165, 25.7581
209.166, 25.7581
209.167, 25.7581
209.168, 25.9187
209.169, 25.9187
209.17, 25.9187
209.171, 25.9187
209.172, 25.9187
209.173, 25.9187
209.174, 25.9187
209.175, 25.9187
209.176, 25.9187
209.177, 25.9187
209.178, 25.9187
209.179, 25.9187
209.18, 25.9187
209.181, 25.9187
209.182, 25.9187
209.183, 25.9187
209.184, 25.9187
209.185, 25.9187
209.186, 25.9187
209.187, 25.9187
209.188, 25.9187
209.189, 25.9187
209.19, 25.9187
209.191, 25.9187
209.192, 25.9187
209.193, 25.9187
209.194, 25.9187
209.195, 25.9187
209.196, 25.9187
209.197, 25.9187
209.198, 25.9187
209.199, 25.9187
209.2, 25.9187
209.201, 25.9187
209.202, 26.0852
209.203, 26.0852
209.204, 26.0852
209.205, 26.0852
209.206, 26.0852
209.207, 26.0852
209.208, 26.0852
209.209, 26.0852
209.21, 26.0852
209.211, 26.0852
209.212, 26.0852
209.213, 26.0852
209.214, 26.0852
209.215, 26.0852
209.216, 26.0852
209.217, 26.0852
209.218, 26.0852
209.219, 26.0852
209.22, 26.0852
209.221, 26.0852
209.222, 26.0852
209.223, 26.0852
209.224, 26.0852
209.225, 26.0852
209.226, 26.0852
209.227, 26.0852
209.228, 26.0852
209.229, 26.0852
209.23, 26.0852
209.231, 26.0852
209.232, 26.0852
209.233, 26.0852
209.234, 26.0852
209.235, 26.0852
209.236, 26.2554
209.237, 26.2554
209.238, 26.2554
209.239, 26.2554
209.24, 26.2554
209.241, 26.2554
209.242, 26.2554
209.243, 26.2554
209.244, 26.2554
209.245, 26.2554
209.246, 26.2554
