sim_time, animated_rocket?world_pose/position/z
206.627, 22.4272
206.628, 22.4272
206.629, 22.4272
206.63, 22.4272
206.631, 22.4272
206.632, 22.4272
206.633, 22.4272
206.634, 22.4272
206.635, 22.4272
206.636, 22.4272
206.637, 22.4272
206.638, 22.4272
206.639, 22.4272
206.64, 22.4272
206.641, 22.4272
206.642, 22.4272
206.643, 22.4272
206.644, 22.4272
206.645, 22.4272
206.646, 22.4272
206.647, 22.4272
206.648, 22.4272
206.649, 22.4272
206.65, 22.4272
206.651, 22.4272
206.652, 23.6618
206.653, 23.6618
206.654, 23.6618
206.655, 23.6618
206.656, 23.6618
206.657, 23.6618
206.658, 23.6618
206.659, 23.6618
206.66, 23.6618
206.661, 23.6618
206.662, 23.6618
206.663, 23.6618
206.664, 23.6618
206.665, 23.6618
206.666, 23.6618
206.667, 23.6618
206.668, 23.6618
206.669, 23.6618
206.67, 23.6618
206.671, 23.6618
206.672, 23.6618
206.673, 23.6618
206.674, 23.6618
206.675, 23.6618
206.676, 23.6618
206.677, 23.6618
206.678, 23.6618
206.679, 23.6618
206.68, 23.6618
206.681, 23.6618
206.682, 23.6618
206.683, 23.6618
206.684, 23.6618
206.685, 23.6618
206.686, 24.9661
206.687, 24.9661
206.688, 24.9661
206.689, 24.9661
206.69, 24.9661
206.691, 24.9661
206.692, 24.9661
206.693, 24.9661
206.694, 24.9661
206.695, 24.9661
206.696, 24.9661
206.697, 24.9661
206.698, 24.9661
206.699, 24.9661
206.7, 24.9661
206.701, 24.9661
206.702, 24.9661
206.703, 24.9661
206.704, 24.9661
206.705, 24.9661
206.706, 24.9661
206.707, 24.9661
206.708, 24.9661
206.709, 24.9661
206.71, 24.9661
206.711, 24.9661
206.712, 24.9661
206.713, 24.9661
206.714, 24.9661
206.715, 24.9661
206.716, 24.9661
206.717, 24.9661
206.718, 24.9661
206.719, 24.9661
206.72, 26.2972
206.721, 26.2972
206.722, 26.2972
206.723, 26.2972
206.724, 26.2972
206.725, 26.2972
206.726, 26.2972
206.727, 26.2972
206.728, 26.2972
206.729, 26.2972
206.73, 26.2972
206.731, 26.2972
206.732, 26.2972
206.733, 26.2972
206.734, 26.2972
206.735, 26.2972
206.736, 26.2972
206.737, 26.2972
206.738, 26.2972
206.739, 26.2972
206.74, 26.2972
206.741, 26.2972
206.742, 26.2972
206.743, 26.2972
206.744, 26.2972
206.745, 26.2972
206.746, 26.2972
206.747, 26.2972
206.748, 26.2972
206.749, 26.2972
206.75, 26.2972
206.751, 26.2972
206.752, 26.2972
206.753, 26.2972
206.754, 27.5867
206.755, 27.5867
206.756, 27.5867
206.757, 27.5867
206.758, 27.5867
206.759, 27.5867
206.76, 27.5867
206.761, 27.5867
206.762, 27.5867
206.763, 27.5867
206.764, 27.5867
206.765, 27.5867
206.766, 27.5867
206.767, 27.5867
206.768, 27.5867
206.769, 27.5867
206.77, 27.5867
206.771, 27.5867
206.772, 27.5867
206.773, 27.5867
206.774, 27.5867
206.775, 27.5867
206.776, 27.5867
206.777, 27.5867
206.778, 27.5867
206.779, 27.5867
206.78, 27.5867
206.781, 27.5867
206.782, 27.5867
206.783, 27.5867
206.784, 27.5867
206.785, 27.5867
206.786, 27.5867
206.787, 27.5867
206.788, 28.8913
206.789, 28.8913
206.79, 28.8913
206.791, 28.8913
206.792, 28.8913
206.793, 28.8913
206.794, 28.8913
206.795, 28.8913
206.796, 28.8913
206.797, 28.8913
206.798, 28.8913
206.799, 28.8913
206.8, 28.8913
206.801, 28.8913
206.802, 28.8913
206.803, 28.8913
206.804, 28.8913
206.805, 28.8913
206.806, 28.8913
206.807, 28.8913
206.808, 28.8913
206.809, 28.8913
206.81, 28.8913
206.811, 28.8913
206.812, 28.8913
206.813, 28.8913
206.814, 28.8913
206.815, 28.8913
206.816, 28.8913
206.817, 28.8913
206.818, 28.8913
206.819, 28.8913
206.82, 28.8913
206.821, 28.8913
206.822, 30.3276
206.823, 30.3276
206.824, 30.3276
206.825, 30.3276
206.826, 30.3276
206.827, 30.3276
206.828, 30.3276
206.829, 30.3276
206.83, 30.3276
206.831, 30.3276
206.832, 30.3276
206.833, 30.3276
206.834, 30.3276
206.835, 30.3276
206.836, 30.3276
206.837, 30.3276
206.838, 30.3276
206.839, 30.3276
206.84, 30.3276
206.841, 30.3276
206.842, 30.3276
206.843, 30.3276
206.844, 30.3276
206.845, 30.3276
206.846, 30.3276
206.847, 30.3276
206.848, 30.3276
206.849, 30.3276
206.85, 30.3276
206.851, 30.3276
206.852, 30.3276
206.853, 30.3276
206.854, 30.3276
206.855, 30.3276
206.856, 31.7716
206.857, 31.7716
206.858, 31.7716
206.859, 31.7716
206.86, 31.7716
206.861, 31.7716
206.862, 31.7716
206.863, 31.7716
206.864, 31.7716
206.865, 31.7716
206.866, 31.7716
206.867, 31.7716
206.868, 31.7716
206.869, 31.7716
206.87, 31.7716
206.871, 31.7716
206.872, 31.7716
206.873, 31.7716
206.874, 31.7716
206.875, 31.7716
206.876, 31.7716
206.877, 31.7716
206.878, 31.7716
206.879, 31.7716
206.88, 31.7716
206.881, 31.7716
206.882, 31.7716
206.883, 31.7716
206.884, 31.7716
206.885, 31.7716
206.886, 31.7716
206.887, 31.7716
206.888, 31.7716
206.889, 31.7716
206.89, 33.1908
206.891, 33.1908
206.892, 33.1908
206.893, 33.1908
206.894, 33.1908
206.895, 33.1908
206.896, 33.1908
206.897, 33.1908
206.898, 33.1908
206.899, 33.1908
206.9, 33.1908
206.901, 33.1908
206.902, 33.1908
206.903, 33.1908
206.904, 33.1908
206.905, 33.1908
206.906, 33.1908
206.907, 33.1908
206.908, 33.1908
206.909, 33.1908
206.91, 33.1908
206.911, 33.1908
206.912, 33.1908
206.913, 33.1908
206.914, 33.1908
206.915, 33.1908
206.916, 33.1908
206.917, 33.1908
206.918, 33.1908
206.919, 33.1908
206.92, 33.1908
206.921, 33.1908
206.922, 33.1908
206.923, 33.1908
206.924, 34.6282
206.925, 34.6282
206.926, 34.6282
206.927, 34.6282
206.928, 34.6282
206.929, 34.6282
206.93, 34.6282
206.931, 34.6282
206.932, 34.6282
206.933, 34.6282
206.934, 34.6282
206.935, 34.6282
206.936, 34.6282
206.937, 34.6282
206.938, 34.6282
206.939, 34.6282
206.94, 34.6282
206.941, 34.6282
206.942, 34.6282
206.943, 34.6282
206.944, 34.6282
206.945, 34.6282
206.946, 34.6282
206.947, 34.6282
206.948, 34.6282
206.949, 34.6282
206.95, 34.6282
206.951, 34.6282
206.952, 34.6282
206.953, 34.6282
206.954, 34.6282
206.955, 34.6282
206.956, 34.6282
206.957, 34.6282
206.958, 36.1553
206.959, 36.1553
206.96, 36.1553
206.961, 36.1553
206.962, 36.1553
206.963, 36.1553
206.964, 36.1553
206.965, 36.1553
206.966, 36.1553
206.967, 36.1553
206.968, 36.1553
206.969, 36.1553
206.97, 36.1553
206.971, 36.1553
206.972, 36.1553
206.973, 36.1553
206.974, 36.1553
206.975, 36.1553
206.976, 36.1553
206.977, 36.1553
206.978, 36.1553
206.979, 36.1553
206.98, 36.1553
206.981, 36.1553
206.982, 36.1553
206.983, 36.1553
206.984, 36.1553
206.985, 36.1553
206.986, 36.1553
206.987, 36.1553
206.988, 36.1553
206.989, 36.1553
206.99, 36.1553
206.991, 36.1553
206.992, 37.6399
206.993, 37.6399
206.994, 37.6399
206.995, 37.6399
206.996, 37.6399
206.997, 37.6399
206.998, 37.6399
206.999, 37.6399
207, 37.6399
207.001, 37.6399
207.002, 37.6399
207.003, 37.6399
207.004, 37.6399
207.005, 37.6399
207.006, 37.6399
207.007, 37.6399
207.008, 37.6399
207.009, 37.6399
207.01, 37.6399
207.011, 37.6399
207.012, 37.6399
207.013, 37.6399
207.014, 37.6399
207.015, 37.6399
207.016, 37.6399
207.017, 37.6399
207.018, 37.6399
207.019, 37.6399
207.02, 37.6399
207.021, 37.6399
207.022, 37.6399
207.023, 37.6399
207.024, 37.6399
207.025, 37.6399
207.026, 39.1364
207.027, 39.1364
207.028, 39.1364
207.029, 39.1364
207.03, 39.1364
207.031, 39.1364
207.032, 39.1364
207.033, 39.1364
207.034, 39.1364
207.035, 39.1364
207.036, 39.1364
207.037, 39.1364
207.038, 39.1364
207.039, 39.1364
207.04, 39.1364
207.041, 39.1364
207.042, 39.1364
207.043, 39.1364
207.044, 39.1364
207.045, 39.1364
207.046, 39.1364
207.047, 39.1364
207.048, 39.1364
207.049, 39.1364
207.05, 39.1364
207.051, 39.1364
207.052, 39.1364
207.053, 39.1364
207.054, 39.1364
207.055, 39.1364
207.056, 39.1364
207.057, 39.1364
207.058, 39.1364
207.059, 39.1364
207.06, 40.6941
207.061, 40.6941
207.062, 40.6941
207.063, 40.6941
207.064, 40.6941
207.065, 40.6941
207.066, 40.6941
207.067, 40.6941
207.068, 40.6941
207.069, 40.6941
207.07, 40.6941
207.071, 40.6941
207.072, 40.6941
207.073, 40.6941
207.074, 40.6941
207.075, 40.6941
207.076, 40.6941
207.077, 40.6941
207.078, 40.6941
207.079, 40.6941
207.08, 40.6941
207.081, 40.6941
207.082, 40.6941
207.083, 40.6941
207.084, 40.6941
207.085, 40.6941
207.086, 40.6941
207.087, 40.6941
207.088, 40.6941
207.089, 40.6941
207.09, 40.6941
207.091, 40.6941
207.092, 40.6941
207.093, 40.6941
207.094, 42.389
207.095, 42.389
207.096, 42.389
207.097, 42.389
207.098, 42.389
207.099, 42.389
207.1, 42.389
207.101, 42.389
207.102, 42.389
207.103, 42.389
207.104, 42.389
207.105, 42.389
207.106, 42.389
207.107, 42.389
207.108, 42.389
207.109, 42.389
207.11, 42.389
207.111, 42.389
207.112, 42.389
207.113, 42.389
207.114, 42.389
207.115, 42.389
207.116, 42.389
207.117, 42.389
207.118, 42.389
207.119, 42.389
207.12, 42.389
207.121, 42.389
207.122, 42.389
207.123, 42.389
207.124, 42.389
207.125, 42.389
207.126, 42.389
207.127, 42.389
207.128, 43.9365
207.129, 43.9365
207.13, 43.9365
207.131, 43.9365
207.132, 43.9365
207.133, 43.9365
207.134, 43.9365
207.135, 43.9365
207.136, 43.9365
207.137, 43.9365
207.138, 43.9365
207.139, 43.9365
207.14, 43.9365
207.141, 43.9365
207.142, 43.9365
207.143, 43.9365
207.144, 43.9365
207.145, 43.9365
207.146, 43.9365
207.147, 43.9365
207.148, 43.9365
207.149, 43.9365
207.15, 43.9365
207.151, 43.9365
207.152, 43.9365
207.153, 43.9365
207.154, 43.9365
207.155, 43.9365
207.156, 43.9365
207.157, 43.9365
207.158, 43.9365
207.159, 43.9365
207.16, 43.9365
207.161, 43.9365
207.162, 45.492
207.163, 45.492
207.164, 45.492
207.165, 45.492
207.166, 45.492
207.167, 45.492
207.168, 45.492
207.169, 45.492
207.17, 45.492
207.171, 45.492
207.172, 45.492
207.173, 45.492
207.174, 45.492
207.175, 45.492
207.176, 45.492
207.177, 45.492
207.178, 45.492
207.179, 45.492
207.18, 45.492
207.181, 45.492
207.182, 45.492
207.183, 45.492
207.184, 45.492
207.185, 45.492
207.186, 45.492
207.187, 45.492
207.188, 45.492
207.189, 45.492
207.19, 45.492
207.191, 45.492
207.192, 45.492
207.193, 45.492
207.194, 45.492
207.195, 45.492
207.196, 47.2229
207.197, 47.2229
207.198, 47.2229
207.199, 47.2229
207.2, 47.2229
207.201, 47.2229
207.202, 47.2229
207.203, 47.2229
207.204, 47.2229
207.205, 47.2229
207.206, 47.2229
207.207, 47.2229
207.208, 47.2229
207.209, 47.2229
207.21, 47.2229
207.211, 47.2229
207.212, 47.2229
207.213, 47.2229
207.214, 47.2229
207.215, 47.2229
207.216, 47.2229
207.217, 47.2229
207.218, 47.2229
207.219, 47.2229
207.22, 47.2229
207.221, 47.2229
207.222, 47.2229
207.223, 47.2229
207.224, 47.2229
207.225, 47.2229
207.226, 47.2229
207.227, 47.2229
207.228, 47.2229
207.229, 47.2229
207.23, 48.9201
207.231, 48.9201
207.232, 48.9201
207.233, 48.9201
207.234, 48.9201
207.235, 48.9201
207.236, 48.9201
207.237, 48.9201
207.238, 48.9201
207.239, 48.9201
207.24, 48.9201
207.241, 48.9201
207.242, 48.9201
207.243, 48.9201
207.244, 48.9201
207.245, 48.9201
207.246, 48.9201
207.247, 48.9201
207.248, 48.9201
207.249, 48.9201
207.25, 48.9201
207.251, 48.9201
207.252, 48.9201
207.253, 48.9201
207.254, 48.9201
207.255, 48.9201
207.256, 48.9201
207.257, 48.9201
207.258, 48.9201
207.259, 48.9201
207.26, 48.9201
207.261, 48.9201
207.262, 48.9201
207.263, 48.9201
207.264, 50.5298
207.265, 50.5298
207.266, 50.5298
207.267, 50.5298
207.268, 50.5298
207.269, 50.5298
207.27, 50.5298
207.271, 50.5298
207.272, 50.5298
207.273, 50.5298
207.274, 50.5298
207.275, 50.5298
207.276, 50.5298
207.277, 50.5298
207.278, 50.5298
207.279, 50.5298
207.28, 50.5298
207.281, 50.5298
207.282, 50.5298
207.283, 50.5298
207.284, 50.5298
207.285, 50.5298
207.286, 50.5298
207.287, 50.5298
207.288, 50.5298
207.289, 50.5298
207.29, 50.5298
207.291, 50.5298
207.292, 50.5298
207.293, 50.5298
207.294, 50.5298
207.295, 50.5298
207.296, 50.5298
207.297, 50.5298
207.298, 52.3274
207.299, 52.3274
207.3, 52.3274
207.301, 52.3274
207.302, 52.3274
207.303, 52.3274
207.304, 52.3274
207.305, 52.3274
207.306, 52.3274
207.307, 52.3274
207.308, 52.3274
207.309, 52.3274
207.31, 52.3274
207.311, 52.3274
207.312, 52.3274
207.313, 52.3274
207.314, 52.3274
207.315, 52.3274
207.316, 52.3274
207.317, 52.3274
207.318, 52.3274
207.319, 52.3274
207.32, 52.3274
207.321, 52.3274
207.322, 52.3274
207.323, 52.3274
207.324, 52.3274
207.325, 52.3274
207.326, 52.3274
207.327, 52.3274
207.328, 52.3274
207.329, 52.3274
207.33, 52.3274
207.331, 52.3274
207.332, 54.095
207.333, 54.095
207.334, 54.095
207.335, 54.095
207.336, 54.095
207.337, 54.095
207.338, 54.095
207.339, 54.095
207.34, 54.095
207.341, 54.095
207.342, 54.095
207.343, 54.095
207.344, 54.095
207.345, 54.095
207.346, 54.095
207.347, 54.095
207.348, 54.095
207.349, 54.095
207.35, 54.095
207.351, 54.095
207.352, 54.095
207.353, 54.095
207.354, 54.095
207.355, 54.095
207.356, 54.095
207.357, 54.095
207.358, 54.095
207.359, 54.095
207.36, 54.095
207.361, 54.095
207.362, 54.095
207.363, 54.095
207.364, 54.095
207.365, 54.095
207.366, 55.8689
207.367, 55.8689
207.368, 55.8689
207.369, 55.8689
207.37, 55.8689
207.371, 55.8689
207.372, 55.8689
207.373, 55.8689
207.374, 55.8689
207.375, 55.8689
207.376, 55.8689
207.377, 55.8689
207.378, 55.8689
207.379, 55.8689
207.38, 55.8689
207.381, 55.8689
207.382, 55.8689
207.383, 55.8689
207.384, 55.8689
207.385, 55.8689
207.386, 55.8689
207.387, 55.8689
207.388, 55.8689
207.389, 55.8689
207.39, 55.8689
207.391, 55.8689
207.392, 55.8689
207.393, 55.8689
207.394, 55.8689
207.395, 55.8689
207.396, 55.8689
207.397, 55.8689
207.398, 55.8689
207.399, 55.8689
207.4, 57.7705
207.401, 57.7705
207.402, 57.7705
207.403, 57.7705
207.404, 57.7705
207.405, 57.7705
207.406, 57.7705
207.407, 57.7705
207.408, 57.7705
207.409, 57.7705
207.41, 57.7705
207.411, 57.7705
207.412, 57.7705
207.413, 57.7705
207.414, 57.7705
207.415, 57.7705
207.416, 57.7705
207.417, 57.7705
207.418, 57.7705
207.419, 57.7705
207.42, 57.7705
207.421, 57.7705
207.422, 57.7705
207.423, 57.7705
207.424, 57.7705
207.425, 57.7705
207.426, 57.7705
207.427, 57.7705
207.428, 57.7705
207.429, 57.7705
207.43, 57.7705
207.431, 57.7705
207.432, 57.7705
207.433, 57.7705
207.434, 59.4562
207.435, 59.4562
207.436, 59.4562
207.437, 59.4562
207.438, 59.4562
207.439, 59.4562
207.44, 59.4562
207.441, 59.4562
207.442, 59.4562
207.443, 59.4562
207.444, 59.4562
207.445, 59.4562
207.446, 59.4562
207.447, 59.4562
207.448, 59.4562
207.449, 59.4562
207.45, 59.4562
207.451, 59.4562
207.452, 59.4562
207.453, 59.4562
207.454, 59.4562
207.455, 59.4562
207.456, 59.4562
207.457, 59.4562
207.458, 59.4562
207.459, 59.4562
207.46, 59.4562
207.461, 59.4562
207.462, 59.4562
207.463, 59.4562
207.464, 59.4562
207.465, 59.4562
207.466, 59.4562
207.467, 59.4562
207.468, 61.2299
207.469, 61.2299
207.47, 61.2299
207.471, 61.2299
207.472, 61.2299
207.473, 61.2299
207.474, 61.2299
207.475, 61.2299
207.476, 61.2299
207.477, 61.2299
207.478, 61.2299
207.479, 61.2299
207.48, 61.2299
207.481, 61.2299
207.482, 61.2299
207.483, 61.2299
207.484, 61.2299
207.485, 61.2299
207.486, 61.2299
207.487, 61.2299
207.488, 61.2299
207.489, 61.2299
207.49, 61.2299
207.491, 61.2299
207.492, 61.2299
207.493, 61.2299
207.494, 61.2299
207.495, 61.2299
207.496, 61.2299
207.497, 61.2299
207.498, 61.2299
207.499, 61.2299
207.5, 61.2299
207.501, 61.2299
207.502, 63.0084
207.503, 63.0084
207.504, 63.0084
207.505, 63.0084
207.506, 63.0084
207.507, 63.0084
207.508, 63.0084
207.509, 63.0084
207.51, 63.0084
207.511, 63.0084
207.512, 63.0084
207.513, 63.0084
207.514, 63.0084
207.515, 63.0084
207.516, 63.0084
207.517, 63.0084
207.518, 63.0084
207.519, 63.0084
207.52, 63.0084
207.521, 63.0084
207.522, 63.0084
207.523, 63.0084
207.524, 63.0084
207.525, 63.0084
207.526, 63.0084
207.527, 63.0084
207.528, 63.0084
207.529, 63.0084
207.53, 63.0084
207.531, 63.0084
207.532, 63.0084
207.533, 63.0084
207.534, 63.0084
207.535, 63.0084
207.536, 64.7429
207.537, 64.7429
207.538, 64.7429
207.539, 64.7429
207.54, 64.7429
207.541, 64.7429
207.542, 64.7429
207.543, 64.7429
207.544, 64.7429
207.545, 64.7429
207.546, 64.7429
207.547, 64.7429
207.548, 64.7429
207.549, 64.7429
207.55, 64.7429
207.551, 64.7429
207.552, 64.7429
207.553, 64.7429
207.554, 64.7429
207.555, 64.7429
207.556, 64.7429
207.557, 64.7429
207.558, 64.7429
207.559, 64.7429
207.56, 64.7429
207.561, 64.7429
207.562, 64.7429
207.563, 64.7429
207.564, 64.7429
207.565, 64.7429
207.566, 64.7429
207.567, 64.7429
207.568, 64.7429
207.569, 64.7429
207.57, 66.4805
207.571, 66.4805
207.572, 66.4805
207.573, 66.4805
207.574, 66.4805
207.575, 66.4805
207.576, 66.4805
207.577, 66.4805
207.578, 66.4805
207.579, 66.4805
207.58, 66.4805
207.581, 66.4805
207.582, 66.4805
207.583, 66.4805
207.584, 66.4805
207.585, 66.4805
207.586, 66.4805
207.587, 66.4805
207.588, 66.4805
207.589, 66.4805
207.59, 66.4805
207.591, 66.4805
207.592, 66.4805
207.593, 66.4805
207.594, 66.4805
207.595, 66.4805
207.596, 66.4805
207.597, 66.4805
207.598, 66.4805
207.599, 66.4805
207.6, 66.4805
207.601, 66.4805
207.602, 66.4805
207.603, 66.4805
207.604, 68.159
207.605, 68.159
207.606, 68.159
207.607, 68.159
207.608, 68.159
207.609, 68.159
207.61, 68.159
207.611, 68.159
207.612, 68.159
207.613, 68.159
207.614, 68.159
207.615, 68.159
207.616, 68.159
207.617, 68.159
207.618, 68.159
207.619, 68.159
207.62, 68.159
207.621, 68.159
207.622, 68.159
207.623, 68.159
207.624, 68.159
207.625, 68.159
207.626, 68.159
207.627, 68.159
207.628, 68.159
207.629, 68.159
207.63, 68.159
207.631, 68.159
207.632, 68.159
207.633, 68.159
207.634, 68.159
207.635, 68.159
207.636, 68.159
207.637, 68.159
207.638, 69.7978
207.639, 69.7978
207.64, 69.7978
207.641, 69.7978
207.642, 69.7978
207.643, 69.7978
207.644, 69.7978
207.645, 69.7978
207.646, 69.7978
207.647, 69.7978
207.648, 69.7978
207.649, 69.7978
207.65, 69.7978
207.651, 69.7978
207.652, 69.7978
207.653, 69.7978
207.654, 69.7978
207.655, 69.7978
207.656, 69.7978
207.657, 69.7978
207.658, 69.7978
207.659, 69.7978
207.66, 69.7978
207.661, 69.7978
207.662, 69.7978
207.663, 69.7978
207.664, 69.7978
207.665, 69.7978
207.666, 69.7978
207.667, 69.7978
207.668, 69.7978
207.669, 69.7978
207.67, 69.7978
207.671, 69.7978
207.672, 71.463
207.673, 71.463
207.674, 71.463
207.675, 71.463
207.676, 71.463
207.677, 71.463
207.678, 71.463
207.679, 71.463
207.68, 71.463
207.681, 71.463
207.682, 71.463
207.683, 71.463
207.684, 71.463
207.685, 71.463
207.686, 71.463
207.687, 71.463
207.688, 71.463
207.689, 71.463
207.69, 71.463
207.691, 71.463
207.692, 71.463
207.693, 71.463
207.694, 71.463
207.695, 71.463
207.696, 71.463
207.697, 71.463
207.698, 71.463
207.699, 71.463
207.7, 71.463
207.701, 71.463
207.702, 71.463
207.703, 71.463
207.704, 71.463
207.705, 71.463
207.706, 73.0873
207.707, 73.0873
207.708, 73.0873
207.709, 73.0873
207.71, 73.0873
207.711, 73.0873
207.712, 73.0873
207.713, 73.0873
207.714, 73.0873
207.715, 73.0873
207.716, 73.0873
207.717, 73.0873
