sim_time, my_bot/altitude_joint?0/velocity
425.667, -0.118557
425.668, -0.118557
425.669, -0.118557
425.67, -0.118557
425.671, -0.118557
425.672, -0.118557
425.673, -0.118557
425.674, -0.118557
425.675, -0.118557
425.676, -0.118557
425.677, -0.118557
425.678, -0.0884175
425.679, -0.0884175
425.68, -0.0884175
425.681, -0.0884175
425.682, -0.0884175
425.683, -0.0884175
425.684, -0.0884175
425.685, -0.0884175
425.686, -0.0884175
425.687, -0.0884175
425.688, -0.0884175
425.689, -0.0884175
425.69, -0.0884175
425.691, -0.0884175
425.692, -0.0884175
425.693, -0.0884175
425.694, -0.0884175
425.695, -0.0884175
425.696, -0.0884175
425.697, -0.0884175
425.698, -0.183982
425.699, -0.183982
425.7, -0.183982
425.701, -0.183982
425.702, -0.183982
425.703, -0.183982
425.704, -0.183982
425.705, -0.183982
425.706, -0.183982
425.707, -0.183982
425.708, -0.132319
425.709, -0.132319
425.71, -0.132319
425.711, -0.132319
425.712, -0.132319
425.713, -0.132319
425.714, -0.132319
425.715, -0.132319
425.716, -0.132319
425.717, -0.132319
425.718, -0.132319
425.719, -0.132319
425.72, -0.132319
425.721, -0.132319
425.722, -0.132319
425.723, -0.132319
425.724, -0.132319
425.725, -0.132319
425.726, -0.132319
425.727, -0.132319
425.728, -0.438903
425.729, -0.438903
425.73, -0.438903
425.731, -0.438903
425.732, -0.438903
425.733, -0.438903
425.734, -0.438903
425.735, -0.438903
425.736, -0.438903
425.737, -0.438903
425.738, -0.438903
425.739, -0.438903
425.74, -0.438903
425.741, -0.438903
425.742, -0.438903
425.743, -0.438903
425.744, -0.438903
425.745, -0.438903
425.746, -0.438903
425.747, -0.438903
425.748, -0.103859
425.749, -0.103859
425.75, -0.103859
425.751, -0.103859
425.752, -0.103859
425.753, -0.103859
425.754, -0.103859
425.755, -0.103859
425.756, -0.103859
425.757, -0.103859
425.758, -0.103859
425.759, -0.103859
425.76, -0.103859
425.761, -0.103859
425.762, -0.103859
425.763, -0.103859
425.764, -0.103859
425.765, -0.103859
425.766, -0.103859
425.767, -0.103859
425.768, -0.154747
425.769, -0.154747
425.77, -0.154747
425.771, -0.154747
425.772, -0.154747
425.773, -0.154747
425.774, -0.154747
425.775, -0.154747
425.776, -0.154747
425.777, -0.154747
425.778, -0.105302
425.779, -0.105302
425.78, -0.105302
425.781, -0.105302
425.782, -0.105302
425.783, -0.105302
425.784, -0.105302
425.785, -0.105302
425.786, -0.105302
425.787, -0.105302
425.788, -0.105302
425.789, -0.105302
425.79, -0.105302
425.791, -0.105302
425.792, -0.105302
425.793, -0.105302
425.794, -0.105302
425.795, -0.105302
425.796, -0.105302
425.797, -0.105302
425.798, -0.21061
425.799, -0.21061
425.8, -0.21061
425.801, -0.21061
425.802, -0.21061
425.803, -0.21061
425.804, -0.21061
425.805, -0.21061
425.806, -0.21061
425.807, -0.21061
425.808, -0.21061
425.809, -0.21061
425.81, -0.21061
425.811, -0.21061
425.812, -0.21061
425.813, -0.21061
425.814, -0.21061
425.815, -0.21061
425.816, -0.21061
425.817, -0.21061
425.818, -0.139262
425.819, -0.139262
425.82, -0.139262
425.821, -0.139262
425.822, -0.139262
425.823, -0.139262
425.824, -0.139262
425.825, -0.139262
425.826, -0.139262
425.827, -0.139262
425.828, -0.139262
425.829, -0.139262
425.83, -0.139262
425.831, -0.139262
425.832, -0.139262
425.833, -0.139262
425.834, -0.139262
425.835, -0.139262
425.836, -0.139262
425.837, -0.139262
425.838, -0.230514
425.839, -0.230514
425.84, -0.230514
425.841, -0.230514
425.842, -0.230514
425.843, -0.230514
425.844, -0.230514
425.845, -0.230514
425.846, -0.230514
425.847, -0.230514
425.848, -0.166633
425.849, -0.166633
425.85, -0.166633
425.851, -0.166633
425.852, -0.166633
425.853, -0.166633
425.854, -0.166633
425.855, -0.166633
425.856, -0.166633
425.857, -0.166633
425.858, -0.166633
425.859, -0.166633
425.86, -0.166633
425.861, -0.166633
425.862, -0.166633
425.863, -0.166633
425.864, -0.166633
425.865, -0.166633
425.866, -0.166633
425.867, -0.166633
425.868, -0.256456
425.869, -0.256456
425.87, -0.256456
425.871, -0.256456
425.872, -0.256456
425.873, -0.256456
425.874, -0.256456
425.875, -0.256456
425.876, -0.256456
425.877, -0.256456
425.878, -0.256456
425.879, -0.256456
425.88, -0.256456
425.881, -0.256456
425.882, -0.256456
425.883, -0.256456
425.884, -0.256456
425.885, -0.256456
425.886, -0.256456
425.887, -0.256456
425.888, -0.160033
425.889, -0.160033
425.89, -0.160033
425.891, -0.160033
425.892, -0.160033
425.893, -0.160033
425.894, -0.160033
425.895, -0.160033
425.896, -0.160033
425.897, -0.160033
425.898, -0.242007
425.899, -0.242007
425.9, -0.242007
425.901, -0.242007
425.902, -0.242007
425.903, -0.242007
425.904, -0.242007
425.905, -0.242007
425.906, -0.242007
425.907, -0.242007
425.908, -0.242007
425.909, -0.242007
425.91, -0.242007
425.911, -0.242007
425.912, -0.242007
425.913, -0.242007
425.914, -0.242007
425.915, -0.242007
425.916, -0.242007
425.917, -0.242007
425.918, -0.335432
425.919, -0.335432
425.92, -0.335432
425.921, -0.335432
425.922, -0.335432
425.923, -0.335432
425.924, -0.335432
425.925, -0.335432
425.926, -0.335432
425.927, -0.335432
425.928, -0.335432
425.929, -0.335432
425.93, -0.335432
425.931, -0.335432
425.932, -0.335432
425.933, -0.335432
425.934, -0.335432
425.935, -0.335432
425.936, -0.335432
425.937, -0.335432
425.938, -0.194755
425.939, -0.194755
425.94, -0.194755
425.941, -0.194755
425.942, -0.194755
425.943, -0.194755
425.944, -0.194755
425.945, -0.194755
425.946, -0.194755
425.947, -0.194755
425.948, -0.102835
425.949, -0.102835
425.95, -0.102835
425.951, -0.102835
425.952, -0.102835
425.953, -0.102835
425.954, -0.102835
425.955, -0.102835
425.956, -0.102835
425.957, -0.102835
425.958, -0.102835
425.959, -0.102835
425.96, -0.102835
425.961, -0.102835
425.962, -0.102835
425.963, -0.102835
425.964, -0.102835
425.965, -0.102835
425.966, -0.102835
425.967, -0.102835
425.968, -0.212831
425.969, -0.212831
425.97, -0.212831
425.971, -0.212831
425.972, -0.212831
425.973, -0.212831
425.974, -0.212831
425.975, -0.212831
425.976, -0.212831
425.977, -0.212831
425.978, -0.212831
425.979, -0.212831
425.98, -0.212831
425.981, -0.212831
425.982, -0.212831
425.983, -0.212831
425.984, -0.212831
425.985, -0.212831
425.986, -0.212831
425.987, -0.212831
425.988, -0.140944
425.989, -0.140944
425.99, -0.140944
425.991, -0.140944
425.992, -0.140944
425.993, -0.140944
425.994, -0.140944
425.995, -0.140944
425.996, -0.140944
425.997, -0.140944
425.998, -0.140944
425.999, -0.140944
426, -0.140944
426.001, -0.140944
426.002, -0.140944
426.003, -0.140944
426.004, -0.140944
426.005, -0.140944
426.006, -0.140944
426.007, -0.140944
426.008, -0.235907
426.009, -0.235907
426.01, -0.235907
426.011, -0.235907
426.012, -0.235907
426.013, -0.235907
426.014, -0.235907
426.015, -0.235907
426.016, -0.235907
426.017, -0.235907
426.018, -0.164156
426.019, -0.164156
426.02, -0.164156
426.021, -0.164156
426.022, -0.164156
426.023, -0.164156
426.024, -0.164156
426.025, -0.164156
426.026, -0.164156
426.027, -0.164156
426.028, -0.164156
426.029, -0.164156
426.03, -0.164156
426.031, -0.164156
426.032, -0.164156
426.033, -0.164156
426.034, -0.164156
426.035, -0.164156
426.036, -0.164156
426.037, -0.164156
426.038, -0.272183
426.039, -0.272183
426.04, -0.272183
426.041, -0.272183
426.042, -0.272183
426.043, -0.272183
426.044, -0.272183
426.045, -0.272183
426.046, -0.272183
426.047, -0.272183
426.048, -0.272183
426.049, -0.272183
426.05, -0.272183
426.051, -0.272183
426.052, -0.272183
426.053, -0.272183
426.054, -0.272183
426.055, -0.272183
426.056, -0.272183
426.057, -0.272183
426.058, -0.162995
426.059, -0.162995
426.06, -0.162995
426.061, -0.162995
426.062, -0.162995
426.063, -0.162995
426.064, -0.162995
426.065, -0.162995
426.066, -0.162995
426.067, -0.162995
426.068, -0.244498
426.069, -0.244498
426.07, -0.244498
426.071, -0.244498
426.072, -0.244498
426.073, -0.244498
426.074, -0.244498
426.075, -0.244498
426.076, -0.244498
426.077, -0.244498
426.078, -0.244498
426.079, -0.244498
426.08, -0.244498
426.081, -0.244498
426.082, -0.244498
426.083, -0.244498
426.084, -0.244498
426.085, -0.244498
426.086, -0.244498
426.087, -0.244498
426.088, -0.155564
426.089, -0.155564
426.09, -0.155564
426.091, -0.155564
426.092, -0.155564
426.093, -0.155564
426.094, -0.155564
426.095, -0.155564
426.096, -0.155564
426.097, -0.155564
426.098, -0.155564
426.099, -0.155564
426.1, -0.155564
426.101, -0.155564
426.102, -0.155564
426.103, -0.155564
426.104, -0.155564
426.105, -0.155564
426.106, -0.155564
426.107, -0.155564
426.108, -0.259328
426.109, -0.259328
426.11, -0.259328
426.111, -0.259328
426.112, -0.259328
426.113, -0.259328
426.114, -0.259328
426.115, -0.259328
426.116, -0.259328
426.117, -0.259328
426.118, -0.163423
426.119, -0.163423
426.12, -0.163423
426.121, -0.163423
426.122, -0.163423
426.123, -0.163423
426.124, -0.163423
426.125, -0.163423
426.126, -0.163423
426.127, -0.163423
426.128, -0.163423
426.129, -0.163423
426.13, -0.163423
426.131, -0.163423
426.132, -0.163423
426.133, -0.163423
426.134, -0.163423
426.135, -0.163423
426.136, -0.163423
426.137, -0.163423
426.138, -0.270812
426.139, -0.270812
426.14, -0.270812
426.141, -0.270812
426.142, -0.270812
426.143, -0.270812
426.144, -0.270812
426.145, -0.270812
426.146, -0.270812
426.147, -0.270812
426.148, -0.270812
426.149, -0.270812
426.15, -0.270812
426.151, -0.270812
426.152, -0.270812
426.153, -0.270812
426.154, -0.270812
426.155, -0.270812
426.156, -0.270812
426.157, -0.270812
426.158, -0.17386
426.159, -0.17386
426.16, -0.17386
426.161, -0.17386
426.162, -0.17386
426.163, -0.17386
426.164, -0.17386
426.165, -0.17386
426.166, -0.17386
426.167, -0.17386
426.168, -0.17386
426.169, -0.17386
426.17, -0.17386
426.171, -0.17386
426.172, -0.17386
426.173, -0.17386
426.174, -0.17386
426.175, -0.17386
426.176, -0.17386
426.177, -0.17386
426.178, -0.26703
426.179, -0.26703
426.18, -0.26703
426.181, -0.26703
426.182, -0.26703
426.183, -0.26703
426.184, -0.26703
426.185, -0.26703
426.186, -0.26703
426.187, -0.26703
426.188, -0.169558
426.189, -0.169558
426.19, -0.169558
426.191, -0.169558
426.192, -0.169558
426.193, -0.169558
426.194, -0.169558
426.195, -0.169558
426.196, -0.169558
426.197, -0.169558
426.198, -0.169558
426.199, -0.169558
426.2, -0.169558
426.201, -0.169558
426.202, -0.169558
426.203, -0.169558
426.204, -0.169558
426.205, -0.169558
426.206, -0.169558
426.207, -0.169558
426.208, -0.270039
426.209, -0.270039
426.21, -0.270039
426.211, -0.270039
426.212, -0.270039
426.213, -0.270039
426.214, -0.270039
426.215, -0.270039
426.216, -0.270039
426.217, -0.270039
426.218, -0.270039
426.219, -0.270039
426.22, -0.270039
426.221, -0.270039
426.222, -0.270039
426.223, -0.270039
426.224, -0.270039
426.225, -0.270039
426.226, -0.270039
426.227, -0.270039
426.228, -0.176565
426.229, -0.176565
426.23, -0.176565
426.231, -0.176565
426.232, -0.176565
426.233, -0.176565
426.234, -0.176565
426.235, -0.176565
426.236, -0.176565
426.237, -0.176565
426.238, -0.265429
426.239, -0.265429
426.24, -0.265429
426.241, -0.265429
426.242, -0.265429
426.243, -0.265429
426.244, -0.265429
426.245, -0.265429
426.246, -0.265429
426.247, -0.265429
426.248, -0.265429
426.249, -0.265429
426.25, -0.265429
426.251, -0.265429
426.252, -0.265429
426.253, -0.265429
426.254, -0.265429
426.255, -0.265429
426.256, -0.265429
426.257, -0.265429
426.258, -0.147914
426.259, -0.147914
426.26, -0.147914
426.261, -0.147914
426.262, -0.147914
426.263, -0.147914
426.264, -0.147914
426.265, -0.147914
426.266, -0.147914
426.267, -0.147914
426.268, -0.147914
426.269, -0.147914
426.27, -0.147914
426.271, -0.147914
426.272, -0.147914
426.273, -0.147914
426.274, -0.147914
426.275, -0.147914
426.276, -0.147914
426.277, -0.147914
426.278, -0.254254
426.279, -0.254254
426.28, -0.254254
426.281, -0.254254
426.282, -0.254254
426.283, -0.254254
426.284, -0.254254
426.285, -0.254254
426.286, -0.254254
426.287, -0.254254
426.288, -0.254254
426.289, -0.254254
426.29, -0.254254
426.291, -0.254254
426.292, -0.254254
426.293, -0.254254
426.294, -0.254254
426.295, -0.254254
426.296, -0.254254
426.297, -0.254254
426.298, -0.17413
426.299, -0.17413
426.3, -0.17413
426.301, -0.17413
426.302, -0.17413
426.303, -0.17413
426.304, -0.17413
426.305, -0.17413
426.306, -0.17413
426.307, -0.17413
426.308, -0.265594
426.309, -0.265594
426.31, -0.265594
426.311, -0.265594
426.312, -0.265594
426.313, -0.265594
426.314, -0.265594
426.315, -0.265594
426.316, -0.265594
426.317, -0.265594
426.318, -0.265594
426.319, -0.265594
426.32, -0.265594
426.321, -0.265594
426.322, -0.265594
426.323, -0.265594
426.324, -0.265594
426.325, -0.265594
426.326, -0.265594
426.327, -0.265594
426.328, -0.154785
426.329, -0.154785
426.33, -0.154785
426.331, -0.154785
426.332, -0.154785
426.333, -0.154785
426.334, -0.154785
426.335, -0.154785
426.336, -0.154785
426.337, -0.154785
426.338, -0.154785
426.339, -0.154785
426.34, -0.154785
426.341, -0.154785
426.342, -0.154785
426.343, -0.154785
426.344, -0.154785
426.345, -0.154785
426.346, -0.154785
426.347, -0.154785
426.348, -0.256767
426.349, -0.256767
426.35, -0.256767
426.351, -0.256767
426.352, -0.256767
426.353, -0.256767
426.354, -0.256767
426.355, -0.256767
426.356, -0.256767
426.357, -0.256767
426.358, -0.177499
426.359, -0.177499
426.36, -0.177499
426.361, -0.177499
426.362, -0.177499
426.363, -0.177499
426.364, -0.177499
426.365, -0.177499
426.366, -0.177499
426.367, -0.177499
426.368, -0.177499
426.369, -0.177499
426.37, -0.177499
426.371, -0.177499
426.372, -0.177499
426.373, -0.177499
426.374, -0.177499
426.375, -0.177499
426.376, -0.177499
426.377, -0.177499
426.378, -0.287749
426.379, -0.287749
426.38, -0.287749
426.381, -0.287749
426.382, -0.287749
426.383, -0.287749
426.384, -0.287749
426.385, -0.287749
426.386, -0.287749
426.387, -0.287749
426.388, -0.287749
426.389, -0.287749
426.39, -0.287749
426.391, -0.287749
426.392, -0.287749
426.393, -0.287749
426.394, -0.287749
426.395, -0.287749
426.396, -0.287749
426.397, -0.287749
426.398, -0.180862
426.399, -0.180862
426.4, -0.180862
426.401, -0.180862
426.402, -0.180862
426.403, -0.180862
426.404, -0.180862
426.405, -0.180862
426.406, -0.180862
426.407, -0.180862
426.408, -0.266673
426.409, -0.266673
426.41, -0.266673
426.411, -0.266673
426.412, -0.266673
426.413, -0.266673
426.414, -0.266673
426.415, -0.266673
426.416, -0.266673
426.417, -0.266673
426.418, -0.259425
426.419, -0.259425
426.42, -0.259425
426.421, -0.259425
426.422, -0.259425
426.423, -0.259425
426.424, -0.259425
426.425, -0.259425
426.426, -0.259425
426.427, -0.259425
426.428, -0.152283
426.429, -0.152283
426.43, -0.152283
426.431, -0.152283
426.432, -0.152283
426.433, -0.152283
426.434, -0.152283
426.435, -0.152283
426.436, -0.152283
426.437, -0.152283
426.438, -0.152283
426.439, -0.152283
426.44, -0.152283
426.441, -0.152283
426.442, -0.152283
426.443, -0.152283
426.444, -0.152283
426.445, -0.152283
426.446, -0.152283
426.447, -0.152283
426.448, -0.265467
426.449, -0.265467
426.45, -0.265467
426.451, -0.265467
426.452, -0.265467
426.453, -0.265467
426.454, -0.265467
426.455, -0.265467
426.456, -0.265467
426.457, -0.265467
426.458, -0.265467
426.459, -0.265467
426.46, -0.265467
426.461, -0.265467
426.462, -0.265467
426.463, -0.265467
426.464, -0.265467
426.465, -0.265467
426.466, -0.265467
426.467, -0.265467
426.468, -0.169592
426.469, -0.169592
426.47, -0.169592
426.471, -0.169592
426.472, -0.169592
426.473, -0.169592
426.474, -0.169592
426.475, -0.169592
426.476, -0.169592
426.477, -0.169592
426.478, -0.169592
426.479, -0.169592
426.48, -0.169592
426.481, -0.169592
426.482, -0.169592
426.483, -0.169592
426.484, -0.169592
426.485, -0.169592
426.486, -0.169592
426.487, -0.169592
426.488, -0.254975
426.489, -0.254975
426.49, -0.254975
426.491, -0.254975
426.492, -0.254975
426.493, -0.254975
426.494, -0.254975
426.495, -0.254975
426.496, -0.254975
426.497, -0.254975
426.498, -0.171419
426.499, -0.171419
426.5, -0.171419
426.501, -0.171419
426.502, -0.171419
426.503, -0.171419
426.504, -0.171419
426.505, -0.171419
426.506, -0.171419
426.507, -0.171419
426.508, -0.171419
426.509, -0.171419
426.51, -0.171419
426.511, -0.171419
426.512, -0.171419
426.513, -0.171419
426.514, -0.171419
426.515, -0.171419
426.516, -0.171419
426.517, -0.171419
426.518, -0.282011
426.519, -0.282011
426.52, -0.282011
426.521, -0.282011
426.522, -0.282011
426.523, -0.282011
426.524, -0.282011
426.525, -0.282011
426.526, -0.282011
426.527, -0.282011
426.528, -0.282011
426.529, -0.282011
426.53, -0.282011
426.531, -0.282011
426.532, -0.282011
426.533, -0.282011
426.534, -0.282011
426.535, -0.282011
426.536, -0.282011
426.537, -0.282011
426.538, -0.176081
426.539, -0.176081
426.54, -0.176081
426.541, -0.176081
426.542, -0.176081
426.543, -0.176081
426.544, -0.176081
426.545, -0.176081
426.546, -0.176081
426.547, -0.176081
426.548, -0.270502
426.549, -0.270502
426.55, -0.270502
426.551, -0.270502
426.552, -0.270502
426.553, -0.270502
426.554, -0.270502
426.555, -0.270502
426.556, -0.270502
426.557, -0.270502
426.558, -0.263862
426.559, -0.263862
426.56, -0.263862
426.561, -0.263862
426.562, -0.263862
426.563, -0.263862
426.564, -0.263862
426.565, -0.263862
426.566, -0.263862
426.567, -0.263862
426.568, -0.357027
426.569, -0.357027
426.57, -0.357027
426.571, -0.357027
426.572, -0.357027
426.573, -0.357027
426.574, -0.357027
426.575, -0.357027
426.576, -0.357027
426.577, -0.357027
426.578, -0.357027
426.579, -0.357027
426.58, -0.357027
426.581, -0.357027
426.582, -0.357027
426.583, -0.357027
426.584, -0.357027
426.585, -0.357027
426.586, -0.357027
426.587, -0.357027
426.588, -0.19454
426.589, -0.19454
426.59, -0.19454
426.591, -0.19454
426.592, -0.19454
426.593, -0.19454
426.594, -0.19454
426.595, -0.19454
426.596, -0.19454
426.597, -0.19454
426.598, -0.19454
426.599, -0.19454
426.6, -0.19454
426.601, -0.19454
426.602, -0.19454
426.603, -0.19454
426.604, -0.19454
426.605, -0.19454
426.606, -0.19454
426.607, -0.19454
426.608, -0.284006
426.609, -0.284006
426.61, -0.284006
426.611, -0.284006
426.612, -0.284006
426.613, -0.284006
426.614, -0.284006
426.615, -0.284006
426.616, -0.284006
426.617, -0.284006
426.618, -0.184001
426.619, -0.184001
426.62, -0.184001
426.621, -0.184001
426.622, -0.184001
426.623, -0.184001
426.624, -0.184001
426.625, -0.184001
426.626, -0.184001
426.627, -0.184001
426.628, -0.184001
426.629, -0.184001
426.63, -0.184001
426.631, -0.184001
426.632, -0.184001
426.633, -0.184001
426.634, -0.184001
426.635, -0.184001
426.636, -0.184001
426.637, -0.184001
426.638, -0.298987
426.639, -0.298987
426.64, -0.298987
426.641, -0.298987
426.642, -0.298987
426.643, -0.298987
426.644, -0.298987
426.645, -0.298987
426.646, -0.298987
426.647, -0.298987
426.648, -0.298987
426.649, -0.298987
426.65, -0.298987
426.651, -0.298987
426.652, -0.298987
426.653, -0.298987
426.654, -0.298987
426.655, -0.298987
426.656, -0.298987
426.657, -0.298987
426.658, -0.173735
426.659, -0.173735
426.66, -0.173735
426.661, -0.173735
426.662, -0.173735
426.663, -0.173735
426.664, -0.173735
426.665, -0.173735
426.666, -0.173735
426.667, -0.173735
426.668, -0.173735
426.669, -0.173735
426.67, -0.173735
426.671, -0.173735
426.672, -0.173735
426.673, -0.173735
426.674, -0.173735
426.675, -0.173735
426.676, -0.173735
426.677, -0.173735
426.678, -0.27641
426.679, -0.27641
426.68, -0.27641
426.681, -0.27641
426.682, -0.27641
426.683, -0.27641
426.684, -0.27641
426.685, -0.27641
426.686, -0.27641
426.687, -0.27641
426.688, -0.17472
426.689, -0.17472
426.69, -0.17472
426.691, -0.17472
426.692, -0.17472
426.693, -0.17472
426.694, -0.17472
426.695, -0.17472
426.696, -0.17472
426.697, -0.17472
426.698, -0.168691
426.699, -0.168691
426.7, -0.168691
426.701, -0.168691
426.702, -0.168691
426.703, -0.168691
426.704, -0.168691
426.705, -0.168691
426.706, -0.168691
426.707, -0.168691
426.708, -0.283181
426.709, -0.283181
426.71, -0.283181
426.711, -0.283181
426.712, -0.283181
426.713, -0.283181
426.714, -0.283181
426.715, -0.283181
426.716, -0.283181
426.717, -0.283181
426.718, -0.283181
426.719, -0.283181
426.72, -0.283181
426.721, -0.283181
426.722, -0.283181
426.723, -0.283181
426.724, -0.283181
426.725, -0.283181
426.726, -0.283181
426.727, -0.283181
426.728, -0.169805
426.729, -0.169805
426.73, -0.169805
426.731, -0.169805
426.732, -0.169805
426.733, -0.169805
426.734, -0.169805
426.735, -0.169805
426.736, -0.169805
426.737, -0.169805
426.738, -0.169805
426.739, -0.169805
426.74, -0.169805
426.741, -0.169805
426.742, -0.169805
426.743, -0.169805
426.744, -0.169805
426.745, -0.169805
426.746, -0.169805
426.747, -0.169805
426.748, -0.261465
426.749, -0.261465
426.75, -0.261465
426.751, -0.261465
426.752, -0.261465
426.753, -0.261465
426.754, -0.261465
426.755, -0.261465
426.756, -0.261465
426.757, -0.261465
426.758, -0.261465
426.759, -0.261465
426.76, -0.261465
426.761, -0.261465
426.762, -0.261465
426.763, -0.261465
426.764, -0.261465
426.765, -0.261465
426.766, -0.261465
426.767, -0.261465
426.768, -0.172502
426.769, -0.172502
426.77, -0.172502
426.771, -0.172502
426.772, -0.172502
426.773, -0.172502
426.774, -0.172502
426.775, -0.172502
426.776, -0.172502
426.777, -0.172502
426.778, -0.172502
426.779, -0.172502
426.78, -0.172502
426.781, -0.172502
426.782, -0.172502
426.783, -0.172502
426.784, -0.172502
426.785, -0.172502
426.786, -0.172502
426.787, -0.172502
426.788, -0.272311
426.789, -0.272311
426.79, -0.272311
426.791, -0.272311
426.792, -0.272311
426.793, -0.272311
426.794, -0.272311
426.795, -0.272311
426.796, -0.272311
426.797, -0.272311
426.798, -0.181838
426.799, -0.181838
426.8, -0.181838
426.801, -0.181838
426.802, -0.181838
426.803, -0.181838
426.804, -0.181838
426.805, -0.181838
426.806, -0.181838
426.807, -0.181838
426.808, -0.181838
426.809, -0.181838
426.81, -0.181838
426.811, -0.181838
426.812, -0.181838
426.813, -0.181838
426.814, -0.181838
426.815, -0.181838
426.816, -0.181838
426.817, -0.181838
426.818, -0.299637
426.819, -0.299637
426.82, -0.299637
426.821, -0.299637
426.822, -0.299637
426.823, -0.299637
426.824, -0.299637
426.825, -0.299637
426.826, -0.299637
426.827, -0.299637
426.828, -0.299637
426.829, -0.299637
426.83, -0.299637
426.831, -0.299637
426.832, -0.299637
426.833, -0.299637
426.834, -0.299637
426.835, -0.299637
426.836, -0.299637
426.837, -0.299637
426.838, -0.18561
426.839, -0.18561
426.84, -0.18561
426.841, -0.18561
426.842, -0.18561
426.843, -0.18561
426.844, -0.18561
426.845, -0.18561
426.846, -0.18561
426.847, -0.18561
426.848, -0.281166
426.849, -0.281166
426.85, -0.281166
426.851, -0.281166
426.852, -0.281166
426.853, -0.281166
426.854, -0.281166
426.855, -0.281166
426.856, -0.281166
426.857, -0.281166
426.858, -0.281166
426.859, -0.281166
426.86, -0.281166
426.861, -0.281166
426.862, -0.281166
426.863, -0.281166
426.864, -0.281166
426.865, -0.281166
426.866, -0.281166
426.867, -0.281166
426.868, -0.166242
426.869, -0.166242
426.87, -0.166242
426.871, -0.166242
426.872, -0.166242
426.873, -0.166242
426.874, -0.166242
426.875, -0.166242
426.876, -0.166242
426.877, -0.166242
426.878, -0.166242
426.879, -0.166242
426.88, -0.166242
426.881, -0.166242
426.882, -0.166242
426.883, -0.166242
426.884, -0.166242
426.885, -0.166242
426.886, -0.166242
426.887, -0.166242
426.888, -0.286414
426.889, -0.286414
426.89, -0.286414
426.891, -0.286414
426.892, -0.286414
426.893, -0.286414
426.894, -0.286414
426.895, -0.286414
426.896, -0.286414
426.897, -0.286414
426.898, -0.186911
426.899, -0.186911
426.9, -0.186911
426.901, -0.186911
426.902, -0.186911
426.903, -0.186911
426.904, -0.186911
426.905, -0.186911
426.906, -0.186911
426.907, -0.186911
426.908, -0.186911
426.909, -0.186911
426.91, -0.186911
426.911, -0.186911
426.912, -0.186911
426.913, -0.186911
426.914, -0.186911
426.915, -0.186911
426.916, -0.186911
426.917, -0.186911
426.918, -0.297533
426.919, -0.297533
426.92, -0.297533
426.921, -0.297533
426.922, -0.297533
426.923, -0.297533
426.924, -0.297533
426.925, -0.297533
426.926, -0.297533
426.927, -0.297533
426.928, -0.297533
426.929, -0.297533
426.93, -0.297533
426.931, -0.297533
426.932, -0.297533
426.933, -0.297533
426.934, -0.297533
426.935, -0.297533
426.936, -0.297533
426.937, -0.297533
426.938, -0.176426
426.939, -0.176426
426.94, -0.176426
426.941, -0.176426
426.942, -0.176426
426.943, -0.176426
426.944, -0.176426
426.945, -0.176426
426.946, -0.176426
426.947, -0.176426
426.948, -0.176426
426.949, -0.176426
426.95, -0.176426
426.951, -0.176426
426.952, -0.176426
426.953, -0.176426
426.954, -0.176426
426.955, -0.176426
426.956, -0.176426
426.957, -0.176426
426.958, -0.277866
426.959, -0.277866
426.96, -0.277866
426.961, -0.277866
426.962, -0.277866
426.963, -0.277866
426.964, -0.277866
426.965, -0.277866
426.966, -0.277866
426.967, -0.277866
426.968, -0.188137
426.969, -0.188137
426.97, -0.188137
426.971, -0.188137
426.972, -0.188137
426.973, -0.188137
426.974, -0.188137
426.975, -0.188137
426.976, -0.188137
426.977, -0.188137
426.978, -0.188137
426.979, -0.188137
426.98, -0.188137
426.981, -0.188137
426.982, -0.188137
426.983, -0.188137
426.984, -0.188137
426.985, -0.188137
426.986, -0.188137
426.987, -0.188137
426.988, -0.302112
426.989, -0.302112
426.99, -0.302112
426.991, -0.302112
426.992, -0.302112
426.993, -0.302112
426.994, -0.302112
426.995, -0.302112
426.996, -0.302112
426.997, -0.302112
426.998, -0.302112
426.999, -0.302112
427, -0.302112
427.001, -0.302112
427.002, -0.302112
427.003, -0.302112
427.004, -0.302112
427.005, -0.302112
427.006, -0.302112
427.007, -0.302112
427.008, -0.183915
427.009, -0.183915
427.01, -0.183915
427.011, -0.183915
427.012, -0.183915
427.013, -0.183915
427.014, -0.183915
427.015, -0.183915
427.016, -0.183915
427.017, -0.183915
427.018, -0.289332
427.019, -0.289332
427.02, -0.289332
427.021, -0.289332
427.022, -0.289332
427.023, -0.289332
427.024, -0.289332
427.025, -0.289332
427.026, -0.289332
427.027, -0.289332
427.028, -0.289332
427.029, -0.289332
427.03, -0.289332
427.031, -0.289332
427.032, -0.289332
427.033, -0.289332
427.034, -0.289332
427.035, -0.289332
427.036, -0.289332
427.037, -0.289332
427.038, -0.170307
427.039, -0.170307
427.04, -0.170307
427.041, -0.170307
427.042, -0.170307
427.043, -0.170307
427.044, -0.170307
427.045, -0.170307
427.046, -0.170307
427.047, -0.170307
427.048, -0.170307
427.049, -0.170307
427.05, -0.170307
427.051, -0.170307
427.052, -0.170307
427.053, -0.170307
427.054, -0.170307
427.055, -0.170307
427.056, -0.170307
427.057, -0.170307
427.058, -0.286744
427.059, -0.286744
427.06, -0.286744
427.061, -0.286744
427.062, -0.286744
